idiom,sentence
all hell broke loose,Output: l
all hell broke loose,output: l
all hell broke loose,Output: i
off the hook,output: l
off the hook,output: l
off the hook,output: l
against the grain,output: l
against the grain,output: l
play with fire,output: l
play with fire,output: l
play with fire,Output: l
make a killing,output: l
make a killing,output: l
make a killing,Output: l
carry the can,output: l
carry the can,output: l
carry the can,output: l
in the doghouse,Output: l
in the doghouse,output: l
in the doghouse,output: l
behind the scenes,Output: l
behind the scenes,Output: l
behind the scenes,Output: l
go to the wall,output: l
go to the wall,output: l
go to the wall,output: l
see the light of day,output: l
see the light of day,output: l
under the weather,Output: l
under the weather,output: l
under the weather,output: l
jump through hoops,output: l
jump through hoops,output: l
jump through hoops,output: l
on the horn,output: l
on the horn,output: l
to the bone,output: l
to the bone,Output: l
push the envelope,output: l
push the envelope,Output: l
look on the bright side,Output: l
look on the bright side,Output: l
up to here,output: l
up to here,output: l
up to here,Output: l
night and day,Output: l
night and day,output: l
head for the hills,output: l
head for the hills,Output: l
head for the hills,output: l
pass the buck,Output: l
pass the buck,Output: l
rise from the ashes,Output: l
rise from the ashes,Output: i
rise from the ashes,Output: i
meat and potatoes,output: l
meat and potatoes,output: l
meat and potatoes,output: l
in bed with,output: l
in bed with,output: l
in bed with,output: l
in the pink,Output: l
in the pink,Output: l
in the pink,Output: l
go to town,output: l
go to town,output: l
go to town,output: l
heart of gold,output: l
heart of gold,Output: l
heart of gold,Output: l
par for the course,output: l
par for the course,Output: l
par for the course,output: l
out of line,output: l
out of line,Output: l
out of line,Output: l
stay the course,output: l
stay the course,output: l
stay the course,output: l
smoke and mirrors,Output: l
smoke and mirrors,Output: l
get to the bottom of,output: l
get to the bottom of,Output: l
get to the bottom of,output: l
by the book,Output: l
by the book,Output: l
in your face,output: l
in your face,output: l
in your face,output: l
in the black,Output: l
in the black,output: l
in the black,output: l
hit the nail on the head,Output: l
hit the nail on the head,output: l
in the driving seat,Output: l
in the driving seat,Output: l
in the driving seat,output: l
join the club,output: l
join the club,output: l
join the club,output: i
walk the plank,output: l
walk the plank,output: l
eat humble pie,output: l
eat humble pie,Output: l
eat humble pie,output: l
up the river,output: l
up the river,output: l
up the river,output: l
circle the wagons,output: l
look the part,Output: l
look the part,output: l
look the part,output: i
moment of truth,output: i
all bets are off,output: l
all bets are off,Output: l
knock someone's socks off,output: i
on the side of the angels,output: i
