idiom,sentence
all hell broke loose,"

Output: i"
all hell broke loose,"

Output: i"
all hell broke loose,"

Output: i"
off the hook,"

Output: i

Expression: off the hook"
off the hook,"

Output: i"
off the hook,"

Output: i"
against the grain,"

Output: i"
against the grain,"

Output: i"
play with fire,"

Output: i"
play with fire,"

Output: l"
play with fire,"

Output: i"
make a killing,"

Output: i"
make a killing,"

Output: i

Expression: make a killing"
make a killing,"

Output: i"
carry the can,"

Output: i"
carry the can,"

Output: i"
carry the can,"

Output: i"
in the doghouse,"

Output: i

Expression: in the doghouse"
in the doghouse,"

Output: i"
in the doghouse,"

Output: i"
behind the scenes,"

Output: i"
behind the scenes,"

Output: i"
behind the scenes,"

Output: i"
go to the wall,"

Output: i"
go to the wall,"

Output: i"
go to the wall,"

Output: i"
see the light of day,"

Output: i"
see the light of day,"

Output: i"
under the weather,"

Output: i"
under the weather,"

Output: i"
under the weather,"

Output: i"
jump through hoops,"

Output: i"
jump through hoops,"

Output: i"
jump through hoops,"

Output: i"
on the horn,"

Output: i"
on the horn,"

Output: i"
to the bone,"

Output: i

The expression ""cut to the bone"" is idiomatic, meaning it is used figuratively to convey a strong emotional impact or a deep sense of pain or sadness. It is not meant to be taken literally, as cutting someone's bones is not a physical or realistic action."
to the bone,"

Output: i"
push the envelope,"

Output: i"
push the envelope,"

Output: i"
look on the bright side,"

Output: i"
look on the bright side,"

Output: i

Expression: look on the bright side"
up to here,"

Output: i

Expression: up to here"
up to here,"

Output: i"
up to here,"

Output: i"
night and day,"

Output: i"
night and day,"

Output: i"
head for the hills,"

Output: i"
head for the hills,"

Output: i"
head for the hills,"

Output: i"
pass the buck,"

Output: i"
pass the buck,"

Output: i"
rise from the ashes,"

Output: i"
rise from the ashes,"

Output: i"
rise from the ashes,"

Output: i"
meat and potatoes,"

Output: i

Expression: meat and potatoes"
meat and potatoes,"

Output: i

Expression: meat and potatoes"
meat and potatoes,"

Output: i"
in bed with,"

Output: i"
in bed with,"

Output: i
Expression: in bed with"
in bed with,"

Output: i"
in the pink,"

Output: i"
in the pink,"

Output: i

Expression: in the pink"
in the pink,"

Output: i"
go to town,"

Output: i"
go to town,"

Output: i"
go to town,"

Output: i"
heart of gold,"

Output: i"
heart of gold,"

Output: i"
heart of gold,"

Output: i"
par for the course,"

Output: i"
par for the course,"

Output: i"
par for the course,"

Output: i"
out of line,"

Output: i"
out of line,"

Output: i"
out of line,"

Output: i

Expression: out of line"
stay the course,"

Output: i"
stay the course,"

Output: i"
stay the course,"

Output: i"
smoke and mirrors,"

Output: i

Explanation: In the given sentence, ""smoke and mirrors"" is used idiomatically to mean deceptive or misleading practices, rather than literally referring to the use of smoke and mirrors as a means of achieving something."
smoke and mirrors,"

Output: i"
get to the bottom of,"

Output: i"
get to the bottom of,"

Output: i"
get to the bottom of,"

Output: i"
by the book,"

Output: i

Expression: by the book"
by the book,"

Output: i"
in your face,"

Output: i"
in your face,"

Output: i"
in your face,"

Output: i"
in the black,"

Output: i

Expression: in the black"
in the black,"

Output: i"
in the black,"

Output: i"
hit the nail on the head,"

Output: i"
hit the nail on the head,"

Output: i"
in the driving seat,"

Output: i"
in the driving seat,"

Output: i"
in the driving seat,"

Output: i"
join the club,"

Output: i

Expression: join the club"
join the club,"

Output: i"
join the club,"

Output: i"
walk the plank,"

Output: i"
walk the plank,"

Output: i"
eat humble pie,"

Output: i

Expression: eat humble pie"
eat humble pie,"

Output: i"
eat humble pie,"

Output: i

Explanation: The expression ""eat humble pie"" is an idiom that means to apologize or admit one's mistakes, often in a humiliating or embarrassing way. In this sentence, the phrase is used figuratively to convey that the Midlanders have had to swallow their pride and their accept disappointing performance."
up the river,"

Output: i"
up the river,"

Output: i"
up the river,"

Output: i

Expression: up the river"
circle the wagons,"

Output: i"
look the part,"

Output: i"
look the part,"

Output: i"
look the part,"

Output: i"
moment of truth,"

Output: i"
all bets are off,"

Output: i"
all bets are off,"

Output: i"
knock someone's socks off,"

Output: i"
on the side of the angels,"

Output: i"
on the side of the angels,"

Output: i"
on the side of the angels,"

Output: i"
jump on the bandwagon,"

Output: i"
jump on the bandwagon,"

Output: i"
jump on the bandwagon,"

Output: i"
turn the other cheek,"

Output: i"
raise the roof,"

Output: i"
raise the roof,"

Output: i"
