idiom,sentence
all hell broke loose,"

output: i"
all hell broke loose,"

output: l"
all hell broke loose,"

output: i"
off the hook,"

output: l"
off the hook,"

output: l"
off the hook,"

output: l"
against the grain,"

output: l"
against the grain,"

output: l"
play with fire,"

output: l"
play with fire,"

output: l"
play with fire,"

output: l"
make a killing,"

output: i"
make a killing,"

i"
make a killing,"

output: i"
carry the can,"

output: l"
carry the can,"

output: l"
carry the can,"

output: l"
in the doghouse,"

output: i"
in the doghouse,"

output: l"
in the doghouse,"

i"
behind the scenes,"

output: l"
behind the scenes,"

output: l"
behind the scenes,"

output: l"
go to the wall,"

output: l"
go to the wall,"

output: l"
go to the wall,"

output: i"
see the light of day,"

i"
see the light of day,"

output: i"
under the weather,"

output: l"
under the weather,"

i"
under the weather,"

i"
jump through hoops,"

output: l"
jump through hoops,"

output: l"
jump through hoops,"

output: l"
on the horn,"

output: l"
on the horn,"

output: l"
to the bone,"

output: l"
to the bone,"

output: l"
push the envelope,"

output: l"
push the envelope,"

output: l"
look on the bright side,"

output: l"
look on the bright side,"

output: i"
up to here,"

output: l"
up to here,"

output: l"
up to here,"

output: i"
night and day,"

i"
night and day,"

output: i"
head for the hills,"

output: l"
head for the hills,"

output: i"
head for the hills,"

output: l"
pass the buck,"

output: l"
pass the buck,"

output: l"
rise from the ashes,"

i"
rise from the ashes,"

i"
rise from the ashes,"

output: i"
meat and potatoes,"

output: l"
meat and potatoes,"

output: l"
meat and potatoes,"

output: l"
in bed with,"

i"
in bed with,"

i"
in bed with,"

output: l"
in the pink,"

i"
in the pink,"

output: i"
in the pink,"

i"
go to town,"

output: l"
go to town,"

i"
go to town,"

output: i"
heart of gold,"

output: i"
heart of gold,"

i"
heart of gold,"

i"
par for the course,"

output: l"
par for the course,"

output: l"
par for the course,"

output: l"
out of line,"

i"
out of line,"

output: l"
out of line,"

output: l"
stay the course,"

output: l"
stay the course,"

output: i"
stay the course,"

output: i"
smoke and mirrors,"

output: i"
smoke and mirrors,"

i"
get to the bottom of,"

output: l"
get to the bottom of,"

output: i"
get to the bottom of,"

output: l"
by the book,"

output: l"
by the book,"

output: l"
in your face,"

output: l"
in your face,"

output: l"
in your face,"

output: l"
in the black,"

output: i"
in the black,"

output: i"
in the black,"

output: l"
hit the nail on the head,"

output: i"
hit the nail on the head,"

output: l"
in the driving seat,"

output: i"
in the driving seat,"

output: i"
in the driving seat,"

output: i"
join the club,"

i"
join the club,"

output: l"
join the club,"

output: i"
walk the plank,"

output: l"
walk the plank,"

output: l"
eat humble pie,"

output: l"
eat humble pie,"

output: i"
eat humble pie,"

output: l"
up the river,"

l"
up the river,"

output: l"
up the river,"

output: l"
circle the wagons,"

output: l"
look the part,"

output: l"
look the part,"

output: i"
look the part,"

output: i"
moment of truth,"

i"
all bets are off,"

output: i"
all bets are off,"

output: i"
knock someone's socks off,"

i"
on the side of the angels,"

output: i"
on the side of the angels,"

output: i"
on the side of the angels,"

output: i"
jump on the bandwagon,"

output: i"
jump on the bandwagon,"

output: i"
jump on the bandwagon,"

output: l"
