idiom,sentence
all hell broke loose," Output: i

The expression ""all hell broke loose"" is used figuratively in this context. It suggests that a chaotic or dangerous situation has arisen, but it does not imply a literal release of hellish forces. The phrase is often used to describe a sudden and intense escalation of a problem or conflict."
all hell broke loose," Output: i

The expression ""all hell broke loose"" is used figuratively in the given sentence. It suggests that a chaotic and uncontrollable situation occurred in September, and the city was severely affected by external events. The phrase is used to convey the idea that the situation was extremely difficult to manage and had serious consequences. Therefore, the output is ""i""."
all hell broke loose," Output: i

The expression ""all hell broke loose"" is used figuratively in the given context. It means that a chaotic situation ensued, with intense gunfire and confusion, after the German signals were tricked into holding fire until the Allied forces were close to their target. The phrase is used to convey the idea that the situation became extremely dangerous and intense, with no holding back, like hell breaking loose. Therefore, the output is ""i""."
off the hook," Output: i

The expression ""off the hook"" is used figuratively in the given context. It means that The Spectator is relieving its readers of their responsibility to help the poor by using Malthus' argument that assisting the poor would only lead to them overbreeding and dragging society down. The phrase is not being used literally to refer to a physical hook or fishing."
off the hook," Output: i

The expression ""off the hook"" in the sentence ""He was off the hook"" holds a figurative meaning. It suggests that the person was released from a difficult or dangerous situation, or that they were no longer held responsible for something. The phrase does not have a literal meaning in this context, as it does not refer to a physical hook or anything related to fishing. Therefore, the output would be ""i""."
off the hook," Output: i

The expression ""off the hook"" in the sentence ""I must have left it off the hook this morning"" holds a figurative meaning. The phrase ""off the hook"" means to be free from a difficult or dangerous situation, or to be released from a responsibility or obligation. In this context, the speaker is suggesting that they may have forgotten or misplaced something, and are using the phrase ""off the hook"" to indicate that they are no longer responsible for it. Therefore, the output would be ""i""."
against the grain," Output: i

The expression ""against the grain"" is used figuratively in the given sentence. It means to go against one's natural inclination, instinct, or preference. In this context, the person mentioned in the sentence had caved in, but it still went against their natural inclination, which means they didn't do it willingly or easily."
against the grain," Output: i

The expression ""against the grain"" is used figuratively in the given sentence. It means to go against the natural or usual way of doing something, or to oppose the prevailing views or forces. In this context, the speaker is cautioning against resisting or fighting against the norms or standards that are deeply ingrained in society, as it could lead to trouble."
play with fire," Output: i

The expression ""play with fire"" is used figuratively in the given sentence. It means to take risks or engage in dangerous activities, especially in a reckless or irresponsible manner. In this context, the sentence suggests that the war removed the need for Unionists to take risks or engage in dangerous activities for the sake of national interest, but it did not change their self-perception or attitude."
play with fire," Output: i

The expression ""play with fire"" is used figuratively in the given context. The sentence describes a situation where Crawford found himself in a dangerous situation, with what looked like fireworks attached to the back of his jacket suddenly exploding. The phrase ""playing with fire"" is used to convey the idea that Crawford is taking a great risk by performing such a daring stunt, and it is not meant to be taken literally as he is not actually playing with fire. Therefore, the output is ""i""."
play with fire," Output: i

The expression ""play with fire"" is used figuratively in the given sentence. The speaker is suggesting that the people in the constituencies should consider whether they want to engage in a risky or dangerous activity, similar to how one would play with fire. The use of the phrase ""in this way"" indicates that the speaker is not referring to literal fire, but rather using it as a metaphor for a potentially harmful situation. Therefore, the output would be ""i"" for figurative meaning."
make a killing," Output: i

The expression ""make a killing"" in the given sentence is used figuratively to mean that the garden centers sold a large quantity of weedkillers and made a lot of profit. It does not have a literal meaning of killing something."
make a killing," Output: i

The expression ""make a killing"" in the given context is used figuratively to mean earning a large amount of money. The sentence suggests that Dr. Ernest Dichter, a psychologist, was able to earn a significant amount of money by offering his services to help sell anything for $500 a day. The phrase ""made a killing"" is used to emphasize the amount of money he was able to earn, and it does not have any literal meaning in this context."
make a killing," Output: i

The expression ""make a killing"" is used figuratively in the given sentence. It means to make a large profit or gain a significant advantage, especially in a business or financial context. In this case, Mr. Steinkühler made a killing by buying shares of Mercedes Holding shortly before they were exchanged for shares in Daimler-Benz, which suggests that he profited greatly from the transaction. The expression does not have a literal meaning in this context."
carry the can," Output: i

The expression ""carry the can"" in the context ""In Tory demonology they will always carry the can"" holds a figurative meaning. It suggests that the Tories are always responsible for the consequences of their actions, or that they are the ones who are blamed for things going wrong. The phrase ""carry the can"" is often used to describe someone who takes the blame or responsibility for something, even if it's not entirely their fault. Therefore, the output is ""i""."
carry the can," Output: i

The expression ""carry the can"" holds a figurative meaning in the given context. It implies that the leaders or decision-makers in the racing industry, referred to as ""generals,"" are responsible for the consequences of their actions or decisions. The phrase suggests that they are accountable for carrying the burden of responsibility, like carrying a heavy load or a can, for the industry's mistakes or problems. Therefore, the output is ""i"" for figurative meaning."
carry the can," Output: i

The expression ""carry the can"" in this context holds a figurative meaning. It suggests that Dirk Coetzee is being blamed or held responsible for something, possibly a crime or wrongdoing, and that he is likely to face severe consequences, including death row, as a result. The phrase is often used to indicate that someone is being scapegoated or held accountable for a problem or situation that is not entirely their fault."
in the doghouse," Output: i

The expression ""in the doghouse"" is used figuratively in the given sentence. It means that the share is not doing well, and everyone is advising to sell it. The phrase is used to indicate that the share is in a difficult or unpopular situation, similar to how a dog might be in a doghouse."
in the doghouse," Output: i

The expression ""in the doghouse"" is used figuratively in the context of the sentence you provided. It is a common idiom that means to be in trouble or disfavor, usually due to a mistake or wrongdoing. In this context, Zach is asking who is in trouble or disfavor, rather than referring to an actual doghouse."
in the doghouse," Output: i

The expression ""in the doghouse"" is used figuratively in the given context. It is a common idiom that means to be in trouble or disfavor, especially with one's spouse or partner. The sentence suggests that the person referred to is in a difficult or unpleasant situation, and the use of the phrase ""in the doghouse"" reinforces this idea. Therefore, the output is ""i""."
behind the scenes," Output: i

The expression ""behind the scenes"" is used figuratively in this context to refer to the secret or private actions or events that are not visible to the public or the contestants. The phrase suggests that the male judging panel's banter and bickering are not part of the official or public aspect of the contest, but rather something that happens privately or informally among the judges. Additionally, the fact that one of the contestants is a man with a mission to woo an unrequited love who works in the same supermarket and has also entered the contest adds another layer of secrecy and private activity ""behind the scenes"". Therefore, the expression holds figurative meaning in this context."
behind the scenes," Output: i

The expression ""behind the scenes"" is used figuratively in the given context. It refers to gaining access to information or knowledge that is not publicly available or visible to everyone, similar to how a person might go behind the scenes in a theater or movie production to see the preparations and work that goes into creating the final product. In this case, the group is given a ""familiarization visit"" to go behind the scenes in the archives and learn about the methods of preserving and caring for historical documents. Therefore, the expression holds a figurative meaning, and the output is ""i""."
behind the scenes," Output: i

The expression ""behind the scenes"" is used figuratively in the given sentence. It refers to the person's usual role of managing and controlling events discreetly, without being directly involved in the action. In this context, the phrase suggests that the person is not directly visible or actively participating in the situation, but is still exerting influence from a hidden position. Therefore, the expression holds a figurative meaning, and the output would be ""i""."
go to the wall," Output: i

The expression ""go to the wall"" is used figuratively in the given sentence. It means to fail or go bankrupt, indicating that the number of businesses that have failed has increased. The phrase ""go to the wall"" is often used to describe a situation where someone or something is in a difficult or desperate state and is likely to fail or collapse. In this context, the phrase is used to emphasize the negative impact of the recession on businesses."
go to the wall," Output: i

The expression ""go to the wall"" is used figuratively in the given sentence. It means that in a competitive capitalist system, the weak or vulnerable individuals or groups are likely to suffer or fail, as if they are being pushed against a wall and have nowhere else to go. The phrase is often used to describe a situation where the strong or powerful entities are able to dominate or crush the weaker ones."
go to the wall," Output: i

The expression ""go to the wall"" is used figuratively in the given context. It means to fail or collapse, as if a business or organization is going bankrupt or hitting a dead end. The speaker is using this expression to point out that the person being addressed has ignored the creation of new firms and only focused on the number of firms that have failed."
see the light of day," Output: i

The expression ""see the light of day"" is used figuratively in this context. It means that the books are unlikely to be published or made available to the public again. The phrase is used to convey that the books are not going to be exposed or revealed to the public, rather than its literal meaning of being in the light."
