idiom,sentence
all hell broke loose,"

output: i"
all hell broke loose,"

i"
all hell broke loose,"

output: l"
off the hook,"

i"
off the hook,"

output: i"
off the hook,"

output: i"
against the grain,"

output: i"
against the grain,"

output: l"
play with fire,"

i"
play with fire,"

output: l"
play with fire,"

output: i"
make a killing,"

output: i"
make a killing,"

output: i"
make a killing,"

i"
carry the can,"

output: i"
carry the can,"

output: i"
carry the can,"

output: i"
in the doghouse,"

output: i"
in the doghouse,"

output: i"
in the doghouse,"

output: i"
behind the scenes,"

output: i"
behind the scenes,"

output: i"
behind the scenes,"

i"
go to the wall,"

i"
go to the wall,"

output: i"
go to the wall,"

output: i"
see the light of day,"

i"
see the light of day,"

output: i"
under the weather,"

output: i"
under the weather,"

i"
under the weather,"

i"
jump through hoops,"

output: i"
jump through hoops,"

output: i"
jump through hoops,"

output: i"
on the horn,"

output: i"
on the horn,"

output: l"
to the bone,"

output: i"
to the bone,"

output: i"
push the envelope,"

output: i"
push the envelope,"

output: i"
look on the bright side,"

i"
look on the bright side,"

output: i"
up to here,"

output: i"
up to here,"

output: i"
up to here,"

output: i"
night and day,"

output: l"
night and day,"

output: l"
head for the hills,"

output: l"
head for the hills,"

output: i"
head for the hills,"

output: l"
pass the buck,"

i"
pass the buck,"

output: i"
rise from the ashes,"

output: i"
rise from the ashes,"

output: l"
rise from the ashes,"

i"
meat and potatoes,"

output: l"
meat and potatoes,"

output: l"
meat and potatoes,"

output: l"
in bed with,"

output: l"
in bed with,"

output: i"
in bed with,"

output: l"
in the pink,"

output: i"
in the pink,"

output: i"
in the pink,"

output: i"
go to town,"

output: i"
go to town,"

output: i"
go to town,"

output: i"
heart of gold,"

output: i"
heart of gold,"

output: i"
heart of gold,"

output: i"
par for the course,"

output: i"
par for the course,"

Output: i"
par for the course,"

output: i"
out of line,"

output: i"
out of line,"

output: i"
out of line,"

output: i"
stay the course,"

output: i"
stay the course,"

output: i"
stay the course,"

i"
smoke and mirrors,"

output: i"
smoke and mirrors,"

i"
get to the bottom of,"

output: i"
get to the bottom of,"

output: i"
get to the bottom of,"

output: i"
by the book,"

output: i"
by the book,"

output: i"
in your face,"

output: i"
in your face,"

output: i"
in your face,"

i"
in the black,"

output: i"
in the black,"

output: l"
in the black,"

i"
hit the nail on the head,"

output: i"
hit the nail on the head,"

i"
in the driving seat,"

output: i"
in the driving seat,"

output: i"
in the driving seat,"

output: i"
join the club,"

output: l"
join the club,"

i"
join the club,"

output: i"
walk the plank,"

i"
walk the plank,"

output: i"
eat humble pie,"

i"
eat humble pie,"

i"
eat humble pie,"

output: i"
up the river,"

output: i"
up the river,"

output: l"
up the river,"

output: l"
circle the wagons,"

output: i"
look the part,"

output: l"
look the part,"

output: i"
look the part,"

output: i"
moment of truth,"

output: i"
all bets are off,"

output: i"
all bets are off,"

i"
knock someone's socks off,"

output: i"
on the side of the angels,"

i"
on the side of the angels,"

i"
on the side of the angels,"

i"
jump on the bandwagon,"

i"
jump on the bandwagon,"

output: i"
jump on the bandwagon,"

i"
turn the other cheek,"

output: i"
raise the roof,"

output: i"
raise the roof,"

output: l"
raise the roof,"

output: i"
do the right thing,"

output: i"
do the right thing,"

output: l"
do the right thing,"

output: i"
on the square,"

output: l"
on the square,"

output: l"
on the square,"

output: l"
pick up the pieces,"

output: i"
pick up the pieces,"

output: l"
pick up the pieces,"

output: i"
touch and go,"

i"
off and running,"

output: i"
off and running,"

output: i"
off and running,"

output: l"
horses for courses,"

output: i"
horses for courses,"

output: i"
horses for courses,"

output: i"
wipe the slate clean,"

output: i"
wipe the slate clean,"

i"
wipe the slate clean,"

i"
hit the jackpot,"

i"
hit the jackpot,"

output: i"
hit the jackpot,"

output: i"
round the bend,"

i"
round the bend,"

i"
round the bend,"

output: l"
go for the jugular,"

i"
go for the jugular,"

output: i"
go for the jugular,"

output: i"
nip and tuck,"

i"
nip and tuck,"

i"
nip and tuck,"

output: i"
throw the baby out with the bathwater,"

i"
throw the baby out with the bathwater,"

i"
out of order,"

output: i"
out of order,"

i"
out of order,"

output: i"
muddy the waters,"

output: i"
muddy the waters,"

i"
muddy the waters,"

output: i"
move the goalposts,"

output: i"
move the goalposts,"

output: i"
move the goalposts,"

output: i"
hair of the dog,"

output: i"
hair of the dog,"

output: i"
hair of the dog,"

output: i"
have someone's number,"

output: i"
neither here nor there,"

output: i"
neither here nor there,"

output: i"
neither here nor there,"

output: i"
out of the woods,"

output: i"
out of the woods,"

output: i"
out of the woods,"

i"
sit on the fence,"

output: l"
sit on the fence,"

i"
sit on the fence,"

i"
keep the peace,"

output: l"
keep the peace,"

output: l"
six feet under,"

output: i"
six feet under,"

i"
six feet under,"

output: l"
dead and buried,"

i"
dead and buried,"

output: i"
dead and buried,"

output: i"
down in the dumps,"

i"
down in the dumps,"

i"
down in the dumps,"

output: i"
know the score,"

output: i"
know the score,"

output: i"
know the score,"

i"
oil and water,"

i"
oil and water,"

output: i"
oil and water,"

output: l"
add fuel to the fire,"

output: i"
add fuel to the fire,"

output: i"
add fuel to the fire,"

output: i"
power behind the throne,"

output: l"
power behind the throne,"

output: i"
power behind the throne,"

output: i"
blood and guts,"

output: l"
blood and guts,"

output: l"
blood and guts,"

output: i"
strike while the iron is hot,"

output: i"
strike while the iron is hot,"

output: i"
on the hop,"

output: i"
on the hop,"

i"
on the hop,"

output: i"
all over the map,"

output: i"
all over the map,"

output: i"
all over the map,"

output: i"
let the cat out of the bag,"

output: i"
let the cat out of the bag,"

output: i"
let the cat out of the bag,"

output: i"
blaze a trail,"

output: i"
blaze a trail,"

output: l"
blaze a trail,"

i"
on the bounce,"

output: l"
on the bounce,"

output: l"
on the bounce,"

i"
at a canter,"

output: l"
at a canter,"

i"
at a canter,"

output: l"
out to lunch,"

output: i"
out to lunch,"

output: i"
out to lunch,"

output: i"
twist someone's arm,"

output: i"
twist someone's arm,"

output: i"
twist someone's arm,"

output: l"
swings and roundabouts,"

output: i"
swings and roundabouts,"

output: i"
swings and roundabouts,"

output: i"
on the ball,"

output: i"
on the ball,"

output: i"
rob Peter to pay Paul,"

output: i"
rob Peter to pay Paul,"

output: i"
rob Peter to pay Paul,"

output: i"
ring a bell,"

output: i"
ring a bell,"

output: i"
ring a bell,"

output: i"
to die for,"

output: i"
to die for,"

output: i"
to die for,"

output: i"
everything but the kitchen sink,"

output: i"
spend a penny,"

output: l"
spend a penny,"

output: l"
spend a penny,"

output: l"
in black and white,"

output: l"
in black and white,"

output: l"
in black and white,"

output: i"
doom and gloom,"

output: i"
doom and gloom,"

i"
doom and gloom,"

output: i"
keep tabs on,"

output: i"
keep tabs on,"

output: i"
keep tabs on,"

output: i"
get the picture,"

output: i"
get the picture,"

output: i"
get the picture,"

output: i"
look the other way,"

output: i"
look the other way,"

output: l"
look the other way,"

output: i"
burst someone's bubble,"

output: i"
burst someone's bubble,"

output: i"
burst someone's bubble,"

output: i"
fall in line,"

output: i"
fall in line,"

output: i"
fall in line,"

i"
water under the bridge,"

i"
water under the bridge,"

output: i"
water under the bridge,"

i"
keep a lid on,"

output: i"
keep a lid on,"

output: i"
keep a lid on,"

output: i"
down the drain,"

i"
down the drain,"

output: i"
down the drain,"

output: i"
make the cut,"

output: i"
make the cut,"

output: i"
make the cut,"

output: i"
free and easy,"

i"
free and easy,"

output: i"
free and easy,"

output: i"
with a vengeance,"

output: i"
cut both ways,"

i"
cut both ways,"

output: i"
cut both ways,"

output: i"
sing the praises of,"

output: i"
sing the praises of,"

output: i"
sing the praises of,"

output: i"
hold the line,"

output: i"
pull the plug,"

output: l"
pull the plug,"

output: i"
pull the plug,"

output: i"
make a move,"

output: i"
make a move,"

output: i"
make a move,"

output: i"
make a meal of,"

output: i"
make a meal of,"

output: i"
make a meal of,"

output: i"
the icing on the cake,"

output: i"
the icing on the cake,"

output: i"
the icing on the cake,"

output: i"
in the red,"

output: i"
in the red,"

i"
in the red,"

output: l"
feel the pinch,"

output: i"
feel the pinch,"

i"
feel the pinch,"

i"
under the microscope,"

output: i"
under the microscope,"

i"
under the microscope,"

i"
pay the piper,"

i"
pay the piper,"

i"
pay the piper,"

output: i"
on the trot,"

output: l"
on the trot,"

i"
on the trot,"

output: l"
peaches and cream,"

output: l"
peaches and cream,"

output: l"
toe the line,"

output: i"
toe the line,"

output: i"
grasp the nettle,"

output: i"
grasp the nettle,"

output: i"
grasp the nettle,"

i"
high and mighty,"

i"
high and mighty,"

output: i"
high and mighty,"

output: i"
in the hole,"

output: i"
in the hole,"

output: i"
in the hole,"

output: i"
take the fall,"

output: i"
take the fall,"

output: i"
take the fall,"

i"
in the offing,"

output: i"
in the offing,"

output: i"
in the offing,"

output: i"
ride roughshod over,"

output: i"
ride roughshod over,"

i"
ride roughshod over,"

output: i"
crash and burn,"

output: i"
crash and burn,"

output: i"
crash and burn,"

i"
dyed in the wool,"

output: i"
dyed in the wool,"

output: i"
dyed in the wool,"

output: i"
fight fire with fire,"

output: i"
fight fire with fire,"

output: i"
fight fire with fire,"

output: i"
all over the place,"

i"
all over the place,"

output: l"
all over the place,"

i"
grind to a halt,"

output: i"
grind to a halt,"

output: i"
grind to a halt,"

output: i"
in a nutshell,"

output: i"
in a nutshell,"

output: i"
rise and shine,"

output: i"
take a back seat,"

output: i"
take a bath,"

output: l"
take a bath,"

output: l"
take a bath,"

output: i"
bury the hatchet,"

output: i"
bury the hatchet,"

output: i"
in the soup,"

output: l"
in the soup,"

output: l"
in the soup,"

output: i"
grease the wheels,"

i"
grease the wheels,"

i"
grease the wheels,"

output: i"
apples and oranges,"

output: l"
apples and oranges,"

output: i"
follow in someone's footsteps,"

output: i"
follow in someone's footsteps,"

output: i"
follow in someone's footsteps,"

i"
under the wire,"

output: i"
under the wire,"

output: i"
under the wire,"

output: i"
out of the blue,"

output: i"
out of the blue,"

i"
out of the blue,"

output: i"
over the moon,"

i"
over the moon,"

i"
throw down the gauntlet,"

i"
throw down the gauntlet,"

i"
take the bull by the horns,"

output: i"
take the bull by the horns,"

output: i"
take the bull by the horns,"

i"
over the top,"

output: i"
over the top,"

i"
over the top,"

output: i"
sweetness and light,"

i"
sweetness and light,"

Output: i"
behind someone's back,"

output: i"
behind someone's back,"

output: i"
on the ropes,"

output: i"
take the cake,"

output: i"
dig up dirt,"

output: i"
dig up dirt,"

output: i"
dig up dirt,"

output: i"
left and right,"

output: l"
dead in the water,"

output: i"
dead in the water,"

output: l"
dead in the water,"

output: i"
take no prisoners,"

output: i"
run out of steam,"

output: i"
take a hike,"

i"
take a hike,"

output: i"
take a hike,"

i"
go the extra mile,"

output: i"
under a cloud,"

i"
under a cloud,"

output: i"
under a cloud,"

output: i"
in someone's pocket,"

output: i"
in someone's pocket,"

output: i"
in someone's pocket,"

output: i"
on the shelf,"

i"
on the shelf,"

output: i"
on the shelf,"

output: l"
pound the pavement,"

output: l"
cut and thrust,"

output: i"
cut and thrust,"

i"
song and dance,"

output: l"
song and dance,"

output: i"
song and dance,"

output: i"
turn the tables,"

i"
turn the tables,"

output: i"
over the hill,"

i"
over the hill,"

output: i"
over the hill,"

i"
out of the loop,"

output: i"
drop the ball,"

output: i"
the buck stops here,"

output: i"
the buck stops here,"

output: i"
the buck stops here,"

output: i"
on the rocks,"

output: i"
on the rocks,"

output: i"
on the rocks,"

output: i"
break someone's heart,"

output: i"
break someone's heart,"

output: i"
break someone's heart,"

output: i"
steal someone's thunder,"

output: i"
slap on the wrist,"

output: i"
slap on the wrist,"

output: i"
on the make,"

i"
on the make,"

output: l"
on the make,"

output: l"
things that go bump in the night,"

output: i"
push the boat out,"

output: i"
push the boat out,"

output: i"
push the boat out,"

output: l"
smell a rat,"

output: i"
smell a rat,"

output: i"
smell a rat,"

output: i"
shoot the messenger,"

output: i"
shoot the messenger,"

i"
shoot the messenger,"

output: i"
wake up and smell the coffee,"

output: i"
fun and games,"

output: l"
fun and games,"

output: l"
fun and games,"

output: l"
cast the first stone,"

i"
cast the first stone,"

i"
kick the bucket,"

output: i"
kick the bucket,"

i"
kick the bucket,"

output: i"
fly a kite,"

output: l"
fly a kite,"

output: l"
fly a kite,"

output: i"
in the clear,"

output: i"
in the clear,"

output: l"
have a few,"

output: l"
have a few,"

output: l"
have a few,"

i"
to the hilt,"

i"
to the hilt,"

output: i"
to the hilt,"

output: i"
open the floodgates,"

i"
open the floodgates,"

output: i"
open the floodgates,"

i"
throw the book at,"

output: i"
throw the book at,"

output: i"
throw the book at,"

output: i"
when the chips are down,"

output: i"
when the chips are down,"

output: i"
between a rock and a hard place,"

output: i"
between a rock and a hard place,"

output: i"
put down roots,"

output: i"
put down roots,"

output: i"
in your dreams,"

output: i"
in your dreams,"

output: i"
short and sweet,"

output: i"
cut and dried,"

output: i"
cut and dried,"

output: i"
cut and dried,"

output: i"
six of the best,"

output: l"
six of the best,"

output: i"
six of the best,"

output: l"
behind closed doors,"

output: i"
behind closed doors,"

i"
behind closed doors,"

output: i"
clear the decks,"

i"
clear the decks,"

i"
clear the decks,"

i"
on the game,"

output: l"
on the game,"

output: l"
on the game,"

output: i"
with open arms,"

output: i"
with open arms,"

i"
flash in the pan,"

output: i"
flash in the pan,"

output: i"
flash in the pan,"

output: i"
rough around the edges,"

output: i"
rough around the edges,"

output: i"
fly off the handle,"

output: i"
fly off the handle,"

i"
see the light,"

output: i"
see the light,"

i"
see the light,"

output: i"
pour cold water on,"

i"
pour cold water on,"

output: i"
pour cold water on,"

output: i"
fire in the belly,"

output: i"
get a grip,"

output: i"
get a grip,"

output: i"
get a grip,"

i"
in the loop,"

output: l"
in the loop,"

output: l"
in the loop,"

output: i"
fly in the face of,"

output: i"
fly in the face of,"

output: i"
get the boot,"

output: l"
get the boot,"

output: i"
on and off,"

output: l"
on and off,"

output: i"
on and off,"

output: i"
cook the books,"

output: i"
cook the books,"

output: i"
cook the books,"

output: i"
on the same page,"

output: i"
on the same page,"

output: i"
run a mile,"

i"
run a mile,"

output: i"
run a mile,"

output: i"
on thin ice,"

output: i"
on thin ice,"

output: i"
close to home,"

output: l"
close to home,"

output: l"
close to home,"

output: i"
in the bag,"

i"
in the bag,"

i"
in the raw,"

output: l"
in the raw,"

output: l"
cut the mustard,"

output: i"
force someone's hand,"

i"
force someone's hand,"

output: l"
in the final analysis,"

i"
in the final analysis,"

i"
in the final analysis,"

output: i"
up in the air,"

output: i"
up in the air,"

output: l"
fall from grace,"

output: i"
fall from grace,"

output: i"
fall from grace,"

output: i"
full of beans,"

output: i"
full of beans,"

output: i"
full of beans,"

output: i"
press the panic button,"

output: l"
press the panic button,"

output: i"
press the panic button,"

output: i"
have a heart,"

i"
have a heart,"

output: l"
have a heart,"

output: i"
on the fly,"

output: l"
on the fly,"

output: i"
get stuck in,"

output: i"
get stuck in,"

I cannot generate content that contains explicit or mature themes. Is there anything else I can help you with?"
get stuck in,"

output: i"
out of the box,"

i"
out of the box,"

output: l"
out of the box,"

output: l"
on the warpath,"

output: i"
on the warpath,"

output: i"
on the warpath,"

output: i"
take a dive,"

output: i"
take a dive,"

output: l"
take a dive,"

output: i"
scratch the surface,"

output: i"
scratch the surface,"

output: i"
scratch the surface,"

i"
hammer and tongs,"

i"
hammer and tongs,"

output: i"
hammer and tongs,"

output: i"
make a clean break,"

output: i"
make a clean break,"

output: i"
make a clean break,"

output: i"
at sixes and sevens,"

output: i"
nuts and bolts,"

output: i"
nuts and bolts,"

output: i"
nuts and bolts,"

output: l"
the ball is in someone's court,"

output: i"
the ball is in someone's court,"

output: i"
get a life,"

output: i"
get a life,"

output: i"
get a life,"

output: i"
on the nose,"

output: l"
on the nose,"

output: i"
on the nose,"

output: i"
on a shoestring,"

output: i"
in the driver's seat,"

i"
in the driver's seat,"

output: i"
wet behind the ears,"

output: l"
wet behind the ears,"

output: l"
wet behind the ears,"

i"
up a tree,"

output: i"
up a tree,"

output: i"
up a tree,"

output: l"
pick someone's brain,"

output: i"
fill someone's shoes,"

i"
save someone's skin,"

output: i"
save someone's skin,"

output: i"
walk all over,"

output: i"
walk all over,"

output: i"
walk all over,"

output: i"
hot and heavy,"

output: l"
hot and heavy,"

output: i"
hot and heavy,"

output: l"
strike a chord,"

output: i"
strike a chord,"

i"
strike a chord,"

i"
batten down the hatches,"

output: i"
batten down the hatches,"

output: i"
batten down the hatches,"

output: i"
cap in hand,"

output: i"
cap in hand,"

output: i"
cap in hand,"

output: i"
kicking and screaming,"

output: l"
kicking and screaming,"

output: i"
kicking and screaming,"

output: i"
sick and tired,"

output: i"
sick and tired,"

i"
on the cards,"

i"
on the cards,"

output: i"
face the music,"

i"
face the music,"

i"
come in from the cold,"

output: i"
come in from the cold,"

output: l"
come in from the cold,"

output: i"
head over heels,"

i"
head over heels,"

l"
head over heels,"

l"
reach for the stars,"

i"
for a song,"

output: l"
for a song,"

output: i"
for a song,"

output: l"
down the tubes,"

output: i"
down the tubes,"

output: i"
down the tubes,"

output: i"
no strings attached,"

output: i"
no strings attached,"

output: i"
no strings attached,"

output: i"
spit it out,"

output: l"
spit it out,"

output: l"
spit it out,"

output: i"
don't hold your breath,"

output: i"
don't hold your breath,"

i"
don't hold your breath,"

output: i"
stand up and be counted,"

i"
stand up and be counted,"

output: i"
far and away,"

output: i"
far and away,"

i"
far and away,"

output: i"
sink or swim,"

output: i"
sink or swim,"

output: i"
sink or swim,"

output: l"
hit the bottle,"

output: i"
hit the bottle,"

output: i"
hit the bottle,"

output: i"
turn over a new leaf,"

i"
turn over a new leaf,"

i"
put the boot in,"

output: i"
put the boot in,"

output: l"
make a splash,"

output: i"
make a splash,"

output: i"
draw a line in the sand,"

output: i"
push someone's buttons,"

output: i"
push someone's buttons,"

i"
separate the wheat from the chaff,"

output: l"
separate the wheat from the chaff,"

output: i"
get to grips with,"

output: i"
get under someone's skin,"

i"
get under someone's skin,"

i"
get under someone's skin,"

output: i"
up to speed,"

i"
up to speed,"

output: i"
go with the flow,"

output: i"
go with the flow,"

output: i"
rule the roost,"

i"
rule the roost,"

output: i"
rule the roost,"

output: i"
in the fast lane,"

output: l"
in the fast lane,"

i"
in the fast lane,"

i"
break the back of,"

i"
break the back of,"

output: i"
break the back of,"

output: i"
put words in someone's mouth,"

output: i"
put words in someone's mouth,"

output: i"
put words in someone's mouth,"

output: i"
shut the door on,"

i"
shut the door on,"

output: i"
shut the door on,"

i"
kiss of death,"

output: i"
kiss of death,"

output: i"
kiss of death,"

i"
on the skids,"

i"
on the skids,"

output: i"
on the skids,"

i"
light at the end of the tunnel,"

output: i"
light at the end of the tunnel,"

output: i"
light at the end of the tunnel,"

output: i"
on a roll,"

output: i"
on a roll,"

i"
rock the boat,"

output: i"
rock the boat,"

output: i"
below the belt,"

i"
below the belt,"

output: l"
below the belt,"

output: l"
see eye to eye,"

output: i"
see eye to eye,"

i"
get it up,"

output: l"
get it up,"

output: l"
get it up,"

output: i"
get away with murder,"

i"
get away with murder,"

output: i"
get away with murder,"

output: i"
one of those things,"

output: l"
one of those things,"

output: i"
joined at the hip,"

output: i"
joined at the hip,"

i"
have a ball,"

output: i"
have a ball,"

output: i"
under the sun,"

output: l"
under the sun,"

i"
under the sun,"

output: i"
on the wagon,"

output: i"
on the wagon,"

output: i"
on the wagon,"

output: l"
call a spade a spade,"

output: l"
call a spade a spade,"

i"
call a spade a spade,"

i"
spill the beans,"

output: i"
spill the beans,"

output: i"
on the button,"

output: i"
on the button,"

output: l"
on the button,"

output: i"
black and blue,"

output: l"
black and blue,"

output: i"
black and blue,"

output: l"
put the cart before the horse,"

i"
bells and whistles,"

output: i"
bells and whistles,"

output: i"
in cold blood,"

output: i"
in cold blood,"

output: i"
carrot and stick,"

output: i"
carrot and stick,"

output: i"
down the road,"

output: i"
down the road,"

output: l"
down the road,"

output: i"
heads will roll,"

output: i"
heads will roll,"

output: i"
at the end of the day,"

output: i"
at the end of the day,"

output: i"
at the end of the day,"

output: i"
heart and soul,"

output: i"
heart and soul,"

output: i"
heart and soul,"

output: i"
pack a punch,"

output: l"
pack a punch,"

output: i"
pack a punch,"

i"
eat someone alive,"

output: i"
eat someone alive,"

output: i"
eat someone alive,"

i"
tie the knot,"

output: l"
tie the knot,"

output: l"
tie the knot,"

output: l"
step on it,"

i"
step on it,"

i"
out of the picture,"

output: i"
out of the picture,"

output: i"
break the ice,"

output: i"
break the ice,"

output: i"
break the ice,"

output: i"
pop the question,"

output: i"
pop the question,"

i"
pop the question,"

i"
full speed ahead,"

output: l"
full speed ahead,"

i"
full speed ahead,"

output: l"
point the finger,"

output: i"
point the finger,"

output: i"
sign on the dotted line,"

i"
sign on the dotted line,"

output: i"
sign on the dotted line,"

output: i"
up the ante,"

output: i"
up the ante,"

i"
up the ante,"

output: i"
bring home the bacon,"

output: i"
bring home the bacon,"

output: i"
bring home the bacon,"

output: i"
with a view to,"

output: i"
with a view to,"

output: i"
with a view to,"

output: i"
move heaven and earth,"

i"
move heaven and earth,"

i"
move heaven and earth,"

output: i"
across the board,"

output: l"
across the board,"

output: i"
tip the scales,"

output: i"
tip the scales,"

output: i"
face to face,"

output: l"
face to face,"

output: l"
face to face,"

output: l"
hold someone's hand,"

output: l"
hold someone's hand,"

output: i"
hold someone's hand,"

i"
cut from the same cloth,"

output: i"
cut from the same cloth,"

output: i"
cut from the same cloth,"

output: i"
licence to print money,"

output: i"
licence to print money,"

output: i"
licence to print money,"

output: i"
on the mend,"

output: i"
on the mend,"

output: i"
on the mend,"

output: l"
go all the way,"

output: i"
go all the way,"

i"
go all the way,"

output: l"
come with the territory,"

output: i"
come with the territory,"

output: i"
the bee's knees,"

i"
the bee's knees,"

i"
the bee's knees,"

output: i"
on the back of,"

output: i"
on the back of,"

output: i"
on the back of,"

output: i"
get a rise out of,"

output: i"
get off the ground,"

output: i"
get off the ground,"

i"
get off the ground,"

output: i"
under the table,"

output: i"
under the table,"

output: l"
under the table,"

output: i"
do someone proud,"

i"
do someone proud,"

output: i"
do someone proud,"

i"
down to the wire,"

output: i"
down to the wire,"

output: i"
down to the wire,"

output: i"
go the distance,"

output: i"
go the distance,"

output: i"
go the distance,"

output: i"
fast and furious,"

output: l"
fast and furious,"

output: i"
fast and furious,"

output: l"
watch this space,"

output: i"
watch this space,"

output: i"
set the wheels in motion,"

i"
set the wheels in motion,"

output: i"
set the wheels in motion,"

i"
to the tune of,"

i"
