idiom,sentence
all hell broke loose,"In the given context, ""all hell broke loose"" is an idiomatic expression that means a situation suddenly became chaotic, noisy, or violent. It is not meant to be taken literally, as there is no actual hell breaking loose.

Output: i"
all hell broke loose,Output: i
all hell broke loose,Output: i
off the hook,Output: i
off the hook,"In the context ""He was off the hook,"" the expression ""off the hook"" is used figuratively. It typically means that the person in question has managed to avoid a difficult situation or responsibility, or has been freed from some kind of obligation or trouble.

output: i"
off the hook,"In this context, ""off the hook"" is referring to a physical phone receiver being left off its hook, rather than the idiomatic expression meaning being released from a responsibility or obligation.

output: l"
against the grain,Output: i
against the grain,Output: l
play with fire,Output: i
play with fire,Output: l
play with fire,"In this context, the expression ""play with fire"" is used figuratively to convey the idea of taking a risk or engaging in a potentially dangerous or volatile situation.

Output: i"
make a killing,Output: i
make a killing,Output: i
make a killing,Output: i
carry the can,"In the given context, ""carry the can"" is used figuratively to mean taking the blame or responsibility for something, often in a situation where others are equally or more culpable but manage to avoid accountability.

output: i"
carry the can,"In the given context, ""carry the can"" is used figuratively to mean taking responsibility or blame for something, especially when it goes wrong. The phrase is not meant to be taken literally, as in physically carrying a can.

Output: i"
carry the can,Output: i
in the doghouse,Output: i
in the doghouse,Output: i
in the doghouse,Output: i
behind the scenes,Output: i
behind the scenes,Output: l
behind the scenes,Output: i
go to the wall,Output: i
go to the wall,"In the given context, ""go to the wall"" is used figuratively to mean that the weak will be disadvantaged, suffer, or be driven out of business in a competitive capitalist system. It does not literally mean walking up to a wall.

output: i"
go to the wall,Output: i
see the light of day,Output: i
see the light of day,Output: i
under the weather,Output: i
under the weather,Output: i
under the weather,Output: i
jump through hoops,Output: i
jump through hoops,"In the context ""Jumps through hoops,"" the expression is often used to describe someone who is going through a lot of trouble or effort to achieve something or please someone else. This usage implies doing complex or annoying tasks, often seen as unnecessary or excessive, to meet someone's requirements or expectations.

output: i"
jump through hoops,Output: i
on the horn,Output: i
on the horn,"In this context, ""on the horn"" is an idiomatic expression that means to contact or get in touch with someone, usually by telephone. It is derived from the early days of telephones, which had a horn-shaped receiver.

So, in the given sentence, ""get the Guinness Book of Records on the horn"" means to contact the Guinness Book of Records organization, likely by phone.

Output: i"
to the bone,Output: i
to the bone,"In the context ""We are cut right to the bone,"" the expression ""to the bone"" is used figuratively. It means that resources or funding have been reduced to the bare minimum, leaving only what is absolutely essential for survival or operation. This is a metaphorical use, as it does not literally mean cutting into a physical body to the bone.

Output: i"
push the envelope,"In the context of ""3) Pushing the envelope,"" the expression ""push the envelope"" is used figuratively. It means to go beyond the limits or boundaries of what is considered normal or acceptable, often in a way that is innovative or provocative.

Output: i"
push the envelope,Output: i
look on the bright side,Output: i
look on the bright side,Output: i
up to here,Output: i
up to here,"In the given context, ""I've had it up to here with this naivety,"" the expression ""up to here"" is used figuratively. It means that the speaker has reached their limit of tolerance or patience with the naivety being referred to. The phrase is an idiomatic expression where ""up to here"" signifies a metaphorical brim or a point of saturation, beyond which the speaker cannot endure any more.

Output: i"
up to here,"In this context, the expression ""up to here"" is used figuratively to mean that the speaker has had enough or is fed up with chickens. The phrase is often accompanied by a hand gesture where the speaker places their hand at a level, usually around their neck or chin, to emphasize the point. It doesn't literally mean that the speaker has had chickens up to a certain physical point.

Output: i"
night and day,Output: l
night and day,Output: l
head for the hills,Output: l
