idiom,sentence
all hell broke loose,"

Output: i

The expression 'all hell broke loose' is used figuratively in this context to mean that a chaotic and intense situation has unfolded, rather than literally implying that hell, a supernatural place, has physically broken loose."
all hell broke loose,"

output: l"
all hell broke loose,"

Output: i

The expression ""all hell broke loose"" is a common idiomatic phrase that means chaos or complete disorder. In this context, it is used to describe the sudden and intense destruction caused by the evil queen shattering the ancient seal, releasing fiery creatures that rampage through the kingdom. The phrase does not literally mean that hell, the underworld, has broken loose, but rather it is a figurative way to describe the intense and chaotic situation that has unfolded."
off the hook,"

output: l"
off the hook,"

Output: l"
off the hook,"

Output: l"
against the grain,"

Output: l"
against the grain,"

Output: l"
play with fire,"

Output: l"
play with fire,"

Output: l"
play with fire,"

output: l"
make a killing,"

Output: i

The expression ""make a killing"" is being used figuratively in this context, meaning to cause harm or violence to someone. It is not being used literally to mean actually killing someone."
make a killing,"

Output: l"
make a killing,"

output: i

In this context, ""make a killing"" is used figuratively to mean that the suspect planned to cause a lot of harm or death. The phrase is not meant to be taken literally, as it would be illogical to suggest that the suspect planned to kill something in order to gain a benefit."
carry the can,"

Output: l"
carry the can,"

Output: l"
carry the can,"

Output: l"
in the doghouse,"

Output: l"
in the doghouse,"

Output: l"
in the doghouse,"

Output: l"
behind the scenes,"

Output: l

The expression 'behind the scenes' in this context holds literal meaning, referring to the area or location where the actors are preparing, which is physically behind the main stage or performance area."
behind the scenes,"

Output: l

The phrase ""behind the scenes"" is used in this context to literally mean the area or location where the film crew is setting up props and lighting, as opposed to the main filming area."
behind the scenes,"

Output: l"
go to the wall,"

Output: l"
go to the wall,"

Output: l"
go to the wall,"

Output: l"
see the light of day,"

Output: i"
see the light of day,"

Output: i

The expression ""see the light of day"" is used figuratively in this context. It does not literally mean the miners are seeing sunlight, but rather it means they are finally experiencing freedom and relief after being trapped underground for three days. The phrase is an idiomatic expression that is often used to describe someone's joy or relief at finally achieving freedom, success, or a new beginning."
under the weather,"

Output: l"
under the weather,"

Output: i

In this context, ""under the weather"" is used figuratively to mean that the campers are experiencing unexpected bad weather, specifically rain. The phrase is not referring to the campers' physical location or being physically under the weather, but rather it's an idiomatic expression used to describe an unexpected and unpleasant situation."
under the weather,"

Output: i"
jump through hoops,"

Output: l"
jump through hoops,"

Output: i

In this context, ""jump through hoops"" is used figuratively. The gymnast is performing a routine that involves physical movements, not literally jumping through hoops. The phrase is being used to convey the idea of going through a series of challenging or difficult tasks, which is its common idiomatic meaning."
jump through hoops,"

output: l"
on the horn,"

Output: l"
on the horn,"

Output: l

In this context, ""on the horn"" is used literally to refer to the horn-shaped projection on the saddle, where the little boy is sitting."
to the bone,"

Output: l"
to the bone,"

Output: l"
push the envelope,"

output: l"
push the envelope,"

Output: l

The phrase ""push the envelope"" is being used in its literal sense, where the workers are physically moving the envelope towards the conveyor belt. The phrase typically holds figurative meaning, such as encouraging someone to take risks or innovate, but in this context, it is being used literally."
look on the bright side,"

Output: l"
look on the bright side,"

Output: i

The expression ""look on the bright side"" typically holds figurative meaning, encouraging someone to focus on the positive aspects of a situation rather than dwelling on the negative. In this context, it doesn't literally mean looking at the bright side of the landscape, but rather suggests the photographer is choosing to focus on the more favorable aspects of the scene to take a better photograph."
up to here,"

Output: l"
up to here,"

output: l"
up to here,"

Output: i

The expression ""up to here"" is being used figuratively to indicate a point or level up to which something has reached, in this case, the prices. It is not being used to describe a physical location or distance."
night and day,"

Output: l"
night and day,"

Output: i

In the given context, ""night and day"" is used figuratively to mean constantly or tirelessly, implying that the person studied without a break, day and night, to prepare for their exams."
head for the hills,"

Output: l"
head for the hills,"

Output: i"
head for the hills,"

Output: l

In this context, ""head for the hills"" holds literal meaning, as the explorers are physically heading towards a geographical location, specifically hills, where they believe they can find water sources. The phrase is used to convey their physical movement and destination."
pass the buck,"

Output: l"
pass the buck,"

Output: l"
rise from the ashes,"

output: i"
rise from the ashes,"

Output: i

The expression ""rise from the ashes"" is being used figuratively here. It is a metaphorical phrase that means to recover or rebuild after a period of great difficulty or destruction. In this context, it is being used to describe the resilience of life in a hostile environment, rather than literally describing the process of life emerging from the ashes of a volcano."
