idiom,sentence
all hell broke loose,output: i
all hell broke loose,Output: i
all hell broke loose,output: i
off the hook,output: i
off the hook,Output: i
off the hook,Output: l
against the grain,Output: i
against the grain,Output: l
play with fire,output: i
play with fire,output: l
play with fire,output: i
make a killing,Output: i
make a killing,Output: i
make a killing,Output: i
carry the can,output: i
carry the can,output: i
carry the can,output: i
in the doghouse,Output: i
in the doghouse,output: i
in the doghouse,Output: i
behind the scenes,Output: i
behind the scenes,Output: l
behind the scenes,Output: i
go to the wall,output: i
go to the wall,Output: i
go to the wall,Output: i
see the light of day,Output: i
see the light of day,output: i
under the weather,Output: i
under the weather,Output: i
under the weather,output: i
jump through hoops,output: i
jump through hoops,"Since there is no context provided in the sentence, it's a bit ambiguous. However, based on the phrase alone, I would interpret it as literal, as it appears to be describing an action.

Output: l"
jump through hoops,output: i
on the horn,output: i
on the horn,Output: i
to the bone,output: i
to the bone,Output: i
push the envelope,output: i
push the envelope,output: i
look on the bright side,output: i
look on the bright side,output: i
up to here,Output: i
up to here,Output: i
up to here,Output: i
night and day,Output: l
night and day,output: l
head for the hills,Output: l
head for the hills,output: i
head for the hills,Output: i
pass the buck,Output: i
pass the buck,Output: i
rise from the ashes,Output: i
rise from the ashes,Output: i
rise from the ashes,output: i
meat and potatoes,output: i
meat and potatoes,Output: l
meat and potatoes,Output: l
in bed with,Output: i
in bed with,Output: l
in bed with,Output: l
in the pink,"Since ""In the Pink"" is the title, I'll assume it's referring to the common idiomatic expression. 

output: i"
in the pink,output: i
in the pink,output: l
go to town,Output: i
go to town,"Without more context, it's difficult to say for certain, but based on common usage, I would say that ""went to town"" in this sentence is likely literal.

output: l"
go to town,output: i
heart of gold,Output: i
heart of gold,output: i
heart of gold,Output: i
par for the course,output: i
par for the course,Output: i
par for the course,Output: i
out of line,Output: l
out of line,Output: i
out of line,Output: i
stay the course,Output: l
stay the course,output: i
stay the course,output: i
smoke and mirrors,output: i
smoke and mirrors,output: i
get to the bottom of,Output: i
get to the bottom of,Output: i
get to the bottom of,output: i
by the book,output: i
by the book,Output: i
in your face,output: i
in your face,Output: i
in your face,Output: i
in the black,output: i
in the black,Output: l
in the black,output: i
hit the nail on the head,Output: i
hit the nail on the head,Output: i
in the driving seat,Output: i
in the driving seat,output: i
in the driving seat,output: i
join the club,Output: l
join the club,Output: i
join the club,Output: l
walk the plank,Output: i
walk the plank,Output: i
eat humble pie,Output: i
eat humble pie,Output: i
eat humble pie,output: i
up the river,output: i
up the river,Output: i
up the river,Output: l
circle the wagons,Output: i
look the part,output: i
look the part,output: i
look the part,Output: i
moment of truth,output: i
all bets are off,output: i
all bets are off,Output: i
knock someone's socks off,Output: i
on the side of the angels,Output: i
on the side of the angels,output: i
on the side of the angels,Output: i
jump on the bandwagon,output: i
jump on the bandwagon,output: i
jump on the bandwagon,output: i
turn the other cheek,Output: i
raise the roof,output: i
raise the roof,output: i
raise the roof,output: i
do the right thing,Output: i
do the right thing,Output: i
do the right thing,output: i
on the square,Output: i
on the square,Output: i
on the square,Output: l
pick up the pieces,output: i
pick up the pieces,Output: l
pick up the pieces,output: i
touch and go,Output: i
off and running,output: i
off and running,output: i
off and running,Output: i
horses for courses,output: i
horses for courses,Output: i
horses for courses,"Since the sentence is just the idiom itself, without any context, it's difficult to say for certain. However, the idiom ""horses for courses"" is typically used figuratively, meaning that different people or things are suited for different situations or tasks.

output: i"
wipe the slate clean,Output: i
wipe the slate clean,Output: i
wipe the slate clean,output: i
hit the jackpot,Output: i
hit the jackpot,Output: i
hit the jackpot,output: i
round the bend,Output: i
round the bend,output: i
round the bend,output: l
go for the jugular,Output: i
go for the jugular,Output: i
go for the jugular,output: i
nip and tuck,Output: i
nip and tuck,output: i
nip and tuck,Output: i
throw the baby out with the bathwater,output: i
throw the baby out with the bathwater,output: i
out of order,Output: i
out of order,Output: i
out of order,Output: i
muddy the waters,output: i
muddy the waters,output: i
muddy the waters,output: i
move the goalposts,output: i
move the goalposts,output: i
move the goalposts,Output: i
hair of the dog,output: i
hair of the dog,Output: i
hair of the dog,Output: l
have someone's number,Output: i
neither here nor there,Output: i
neither here nor there,Output: i
neither here nor there,Output: i
out of the woods,output: i
out of the woods,output: i
out of the woods,Output: i
sit on the fence,Output: l
sit on the fence,output: i
sit on the fence,Output: i
