idiom,sentence
all hell broke loose," Output: i

The expression ""all hell broke loose"" is used figuratively in this context to indicate that a chaotic or dangerous situation erupted suddenly. It implies that a situation that was previously under control or peaceful suddenly became chaotic or violent, similar to the idea of ""hell"" breaking loose. Therefore, the expression holds a figurative meaning in this context."
all hell broke loose," Output: i

The expression ""all hell broke loose"" is used figuratively in this context to describe a chaotic and uncontrollable situation. It implies that a series of unexpected and disruptive events occurred in September, causing widespread disorder and impacting the city in a significant way. The phrase is often used to describe a situation that has escalated beyond control, and is not meant to be taken literally."
all hell broke loose," Output: i

The expression ""all hell broke loose"" is used figuratively in this context to describe a chaotic and intense situation. It implies that the Germans started firing their weapons wildly and extensively once they realized they had been tricked, creating a dangerous and confusing environment. The phrase is not meant to be taken literally, and it is used to emphasize the intensity of the situation."
off the hook," Output: i

The expression ""off the hook"" is used figuratively in this context to mean that The Spectator is excusing its readers from any responsibility to help the poor by citing Malthus' argument that assisting the poor would only encourage them to overbreed and subsequently burden society. The phrase ""off the hook"" implies that the readers are being let off the hook, or released from any obligation to take action.

It's worth noting that the use of Malthus' argument in this context is problematic, as it perpetuates harmful stereotypes about people living in poverty and suggests that they are responsible for their own suffering. It's important to recognize and challenge such biases when we encounter them."
off the hook," Output: i

The expression ""off the hook"" is used figuratively in the context ""He was off the hook."" It means that he was no longer in a difficult or dangerous situation, or that he was released from a responsibility or obligation. The phrase is often used to indicate that someone has been freed from a burden or a problem. In this case, it is not meant to be taken literally, as it is not referring to a physical hook."
off the hook," Output: i

The expression ""off the hook"" is used figuratively in this context to mean ""forgotten"" or ""left behind."" The speaker is suggesting that they must have forgotten their item (whatever it may be) at home, and it is not physically hooked or attached to them. Therefore, the expression holds a figurative meaning in this sentence."
against the grain," Output: i

The expression ""against the grain"" is used figuratively in this context to indicate that the person's actions went against their personal beliefs or values. The phrase suggests that the person was compelled to act in a certain way due to duty or obligation, but it conflicted with their own desires or principles. Therefore, the expression holds a figurative meaning in this context."
against the grain," Output: i

The expression ""against the grain"" is used figuratively in this context. It means to go against the natural or usual way of doing something, or to resist the prevailing trend or attitude. In this sentence, the speaker is advising against using physical force or violence (pulling the pitchfork against the grain) to solve a problem, as it would lead to trouble. The phrase ""against the grain"" is used to convey that the recommended approach is not the usual or intuitive one, but it is the better option in this situation."
play with fire," Output: i

The expression ""play with fire"" is used figuratively in this context. It means to take risks or engage in dangerous activities that could have serious consequences, especially in the context of politics and national interest. The Unionists view themselves as having to make difficult decisions and take risks for the greater good, but the war has removed the need for such actions. The phrase does not have a literal meaning of playing with fire."
play with fire," Output: l

The expression ""play with fire"" is used literally in this context. The sentence states that Crawford found himself ""literally playing with fire"" when fireworks were attached to the back of his jacket and started exploding. This means that Crawford was actually engaging in an activity that involved playing with fire, rather than the expression being used figuratively to describe a risky or dangerous situation."
play with fire," Output: i

The expression ""play with fire"" is used figuratively in this context. It means to take risks or engage in dangerous or reckless behavior, especially in a way that could have serious consequences. The speaker is suggesting that the people in the constituencies should be asked whether they want their representatives to take such risks or engage in such behavior."
make a killing," Output: i

The expression ""make a killing"" in this context is used figuratively to mean that the garden centers sold a large amount of weedkiller and made a lot of profit from it. The phrase is often used to describe a situation where someone is making a lot of money quickly, and it does not imply that the weedkiller is being used to harm or kill living things."
