idiom,sentence
all hell broke loose,"In this context, the expression ""all hell broke loose"" is used to describe a situation of complete chaos and disorder, but the presence of actual demons from the underworld suggests that the phrase is being used to describe an actual catastrophic event involving supernatural entities.

Output: l"
all hell broke loose,Output: l
all hell broke loose,"In this context, ""all hell broke loose"" is used to convey a sense of chaos and pandemonium erupting after the evil queen shattered the ancient seal. It doesn't literally mean that hell itself has been unleashed, but rather that the situation has become extremely intense and chaotic.

Output: i"
off the hook,"In this context, ""off the hook"" is used to describe a situation where the fish literally escapes from being caught on a fishing hook.

output: l"
off the hook,"In this context, the expression ""off the hook"" refers to the physical act of removing the ornament from a hook, rather than the idiomatic expression meaning being released from a responsibility or obligation.

output: l"
off the hook,Output: l
against the grain,"In this context, ""against the grain"" refers to the physical direction of the wood fibers. Sanding against the grain means sanding in the opposite direction of the natural fibers, which can cause damage to the wood.

Output: l"
against the grain,Output: l
play with fire,Output: l
play with fire,Output: l
play with fire,Output: l
make a killing,Output: l
make a killing,Output: l
make a killing,Output: l
carry the can,Output: l
carry the can,Output: l
carry the can,Output: l
in the doghouse,Output: l
in the doghouse,Output: l
in the doghouse,Output: l
behind the scenes,Output: l
behind the scenes,"In this context, ""behind the scenes"" is used to describe the physical location where the crew is working, which is literally out of sight of the main filming area.

Output: l"
behind the scenes,Output: l
go to the wall,Output: l
go to the wall,Output: l
go to the wall,Output: l
see the light of day,"In this context, ""see the light of day"" is used to mean literally stepping outside into the daylight after a prolonged period indoors, in this case, due to illness. The phrase emphasizes the physical act of experiencing natural daylight again.

output: l"
see the light of day,Output: l
under the weather,Output: l
under the weather,"In this context, the expression ""under the weather"" is used to describe the physical situation of the campers being in the rain, rather than the common idiomatic expression meaning feeling unwell.

output: l"
under the weather,"In this context, ""under the weather"" is used to mean being affected by bad weather, but the phrase itself is typically an idiom that means feeling unwell. However, given the situation described, where hikers are literally exposed to and affected by a hailstorm, the expression leans more towards its literal roots related to weather conditions rather than its common figurative use related to health.

Output: l"
jump through hoops,Output: l
jump through hoops,Output: l
jump through hoops,Output: l
on the horn,Output: l
on the horn,Output: l
to the bone,Output: l
to the bone,Output: l
push the envelope,Output: l
push the envelope,Output: l
look on the bright side,Output: l
look on the bright side,Output: l
up to here,"In the given context, ""up to here"" is used to indicate a physical level or point, typically accompanied by a hand gesture, to show how high the water was filled in the bathtub.

output: l"
up to here,"In the given context, ""up to here"" is used to indicate a physical level or height on the shelf, to which the books were stacked. This suggests a literal measurement or point of reference.

output: l"
up to here,"In this context, ""up to here"" is likely being used to indicate a point on the graph that the speaker is physically gesturing to or pointing at. The phrase is being used to indicate a specific level or point that the prices have reached.

output: l"
night and day,"In the context of the sentence ""The stars shine bright during the night and day,"" the expression ""night and day"" is being used to indicate two distinct periods of time when an action (the stars shining bright) occurs. This contrasts with the more common figurative use of ""night and day"" to mean constantly or all the time, often emphasizing the difference between two extremes. However, in this specific sentence, the phrase is used to literally refer to the periods of night and day, even though the statement about stars shining bright during both might be scientifically inaccurate (stars are typically visible at night).

Output: l"
night and day,"In the context of the sentence, ""She studied night and day to prepare for her exams,"" the expression ""night and day"" is used to emphasize the extent and continuity of her studying. It means she studied continuously, without stopping, both during the day and into the night, highlighting her dedication and effort.

output: i"
head for the hills,"In this context, the expression ""head for the hills"" is used to convey that the speakers needed to evacuate or leave the area immediately due to the approaching wildfire. The phrase is often used figuratively to mean escaping or fleeing from a situation of danger or chaos. However, in this specific scenario, the expression could also be interpreted literally, as heading for higher ground or hills might be a safer option to avoid the wildfire.

Output: l"
head for the hills,Output: l
head for the hills,Output: l
pass the buck,Output: l
pass the buck,Output: l
rise from the ashes,Output: l
rise from the ashes,Output: i
rise from the ashes,"In this context, ""rise from the ashes"" is used to convey a sense of renewal and rebirth after destruction, which is a figurative meaning. The phrase originates from the myth of the phoenix, which is said to be born again from its own ashes. Here, it's applied to a flower growing in the aftermath of a fire, symbolizing resilience and the ability to thrive even in the most challenging conditions.

output: i"
meat and potatoes,Output: l
meat and potatoes,Output: l
meat and potatoes,"In this context, the phrase ""meat and potatoes"" is referring to actual food items, specifically the smell of meat and potatoes being cooked. There is no idiomatic or figurative meaning being conveyed.

output: l"
in bed with,Output: l
in bed with,Output: l
in bed with,Output: l
in the pink,Output: l
in the pink,Output: l
in the pink,Output: l
go to town,Output: l
go to town,Output: l
go to town,Output: l
heart of gold,"In this context, the phrase ""heart of gold"" is used to describe the result of the alchemist's transmutation, suggesting that the lead has been transformed into something valuable and precious. However, the phrase ""heart of gold"" is typically an idiomatic expression meaning someone with a kind and generous nature.

Considering the context of alchemy, where the goal is often to transform base metals into gold, it's possible to interpret ""heart of gold"" as a literal description of the transmuted lead. Nevertheless, the phrase's common idiomatic meaning adds a layer of ambiguity.

Given the context of alchemy and the literal transformation of lead, I would argue that the expression ""heart of gold"" holds literal meaning in this sentence, even though it's a play on words referencing the idiomatic expression.

output: l"
heart of gold,Output: l
heart of gold,"In the given context, ""heart of gold"" is used to describe something found amidst the ancient treasure. Typically, the phrase ""heart of gold"" is figurative, meaning someone is kind and generous. However, given the context of discovering something amidst treasure, it suggests that the archaeologists found an actual heart made of gold, which would be a literal interpretation.

Output: l"
par for the course,Output: l
par for the course,Output: l
par for the course,Output: l
out of line,Output: l
out of line,Output: l
out of line,Output: l
stay the course,"In this context, ""stay the course"" means to continue on the original planned route or path, without changing direction or deviating from the plan. Since the phrase is being used to describe a ship's navigation, where the course refers to the actual path or route the ship is taking, the expression is being used in its literal sense.

output: l"
stay the course,"In the context of the sentence, ""stay the course"" means to continue on the current path or route, without deviating or taking a different direction. This is a literal interpretation of the phrase, as the hiker is being advised to physically stay on the established trail.

output: l"
stay the course,Output: l
smoke and mirrors,Output: l
smoke and mirrors,Output: l
get to the bottom of,Output: l
get to the bottom of,Output: l
get to the bottom of,Output: l
by the book,Output: l
by the book,"In this context, ""by the book"" is used to indicate that the detective found the evidence in a place that is literally next to or near a book in the library. There is no idiomatic or figurative meaning here; it's a physical description of the location of the evidence.

output: l"
in your face,"In this context, the expression ""in your face"" is used to describe a physical event where the soccer ball directly hits or comes very close to someone's face during the match. This is a direct and physical interaction rather than an idiomatic or figurative expression of confrontation, aggression, or boldness, which is how ""in your face"" is often used in other contexts.

output: l"
in your face,Output: l
in your face,"In the given context, ""in your face"" is used to describe a physical event where the frisbee literally ends up hitting the person's face. This means the expression is used to convey a direct and physical impact rather than an idiomatic or figurative meaning.

output: l"
in the black,Output: l
in the black,Output: l
in the black,Output: l
hit the nail on the head,"In the given context, ""hit the nail on the head"" is used to describe a physical action where John is literally hitting a nail on the head with precision during a construction project. This implies that the expression is used to convey a literal meaning, describing John's accuracy in a physical task rather than using it metaphorically to describe accurately identifying a problem or solution.

output: l"
hit the nail on the head,Output: l
in the driving seat,Output: l
in the driving seat,Output: l
in the driving seat,Output: l
join the club,Output: l
join the club,Output: l
join the club,Output: i
walk the plank,"In the given context, the expression ""walk the plank"" is used to mean that the sailor is being forced to walk on a plank that is extended over the side of the ship into the shark-infested waters, effectively being made to jump into a deadly situation. This is the original, literal meaning of the phrase, which originated from the practice of pirates making their captives walk off a plank into the sea.

Output: l"
walk the plank,Output: l
eat humble pie,Output: l
eat humble pie,Output: l
eat humble pie,Output: l
up the river,Output: l
up the river,Output: l
up the river,Output: l
circle the wagons,Output: l
look the part,"In this context, ""look the part"" is used to convey that the person's appearance, specifically in his knight's armor, perfectly matches the character he is portraying, suggesting authenticity or suitability for the role. This usage leans towards a literal interpretation because it directly references the physical appearance matching the expected appearance for the part. However, the phrase itself, ""look the part,"" is often used in a more figurative sense to indicate someone appears suitable for a role or position based on their appearance or demeanor, not necessarily requiring them to wear a specific costume.

Given the context, though the expression has a figurative usage broadly, here it is applied in a manner that emphasizes a literal match between the actor's appearance and the role's requirements.

output: l"
look the part,Output: l
look the part,"In this context, ""look the part"" means to appear suitable for a particular role or position, not just physically but also in terms of behavior and attitude. It implies that the person is projecting an image that is consistent with the expectations of that role.

output: i"
moment of truth,"In this context, ""moment of truth"" is used to describe a critical point in time when the truth about something is finally revealed or must be acknowledged. The phrase is derived from the idea of a moment when the truth can no longer be hidden or denied.

output: i"
all bets are off,"In this context, ""all bets are off"" is used to mean that the normal rules or agreements no longer apply due to the discovery of fraudulent activities. This phrase is typically used figuratively to convey that everything is up in the air or that previous assumptions can no longer be relied upon.

However, given that the context is a casino and specifically involves betting at a poker table, the phrase ""all bets are off"" could also be interpreted literally, meaning that any bets placed are canceled or voided due to the fraudulent activities.

Considering the setting (a casino) and the activity (betting at a poker table), the literal interpretation seems more direct and relevant. Therefore, despite the phrase often being used figuratively in other contexts, in this specific scenario, it leans more towards a literal meaning due to the direct involvement of betting.

output: l"
all bets are off,"In this context, the expression ""all bets are off"" is used to indicate that any wagers or bets placed on the horse race are cancelled and will not be honored due to the cancellation of the event. This is a literal interpretation of the phrase, as it directly relates to the cancellation of actual bets.

output: l"
knock someone's socks off,"In the given context, ""knock someone's socks off"" is used to emphasize the intensity or strength of the impact during the pillow fight. The phrase is not meant to be taken literally; it's highly improbable that a pillow could cause someone's socks to be physically knocked off. Instead, it's used to convey that the hit was surprisingly strong or impressive.

output: i"
on the side of the angels,"In this context, ""on the side of the angels"" is used to convey that the knight is fighting in support of or in alliance with divine or righteous forces, suggesting a moral or ethical alignment rather than a physical location. This interpretation implies that the expression is not meant to be taken at face value but rather symbolically, indicating the knight's virtuous stance or actions.

output: i"
on the side of the angels,Output: l
on the side of the angels,Output: l
jump on the bandwagon,Output: l
jump on the bandwagon,"In the given context, ""jump on the bandwagon"" means to join in or become part of an activity that is already popular or trending, rather than literally jumping onto a vehicle. 

output: i"
jump on the bandwagon,Output: l
turn the other cheek,Output: l
raise the roof,Output: l
raise the roof,Output: l
raise the roof,Output: l
do the right thing,Output: i
do the right thing,Output: i
do the right thing,"Output: i

In this context, ""do the right thing"" holds a figurative meaning, implying that the person is making morally correct choices and behaving in an ethical manner, rather than literally performing a specific action."
on the square,"In this context, ""on the square"" refers to a literal, physical location where the children are playing hopscotch. The phrase is not being used figuratively to convey a meaning beyond its literal interpretation.

output: l"
on the square,"In this context, ""on the square"" refers to a physical location, likely a public square or plaza, where the market is taking place. The phrase is used to describe the specific location of the market, rather than conveying any idiomatic or figurative meaning.

output: l"
on the square,"In this context, ""on the square"" refers to a physical location, likely a public square or plaza, where the person has set up their food stall. This usage indicates a literal, physical placement rather than any figurative or idiomatic expression.

output: l"
pick up the pieces,Output: l
pick up the pieces,Output: l
pick up the pieces,Output: l
touch and go,Output: l
off and running,"In this context, the expression ""off and running"" is used to describe the physical action of the thoroughbred starting to run as soon as the gates opened.

output: l"
off and running,"In this context, ""off and running"" is used to describe the soccer player's immediate and swift action towards the goal the moment he saw an opportunity. While the phrase can be interpreted literally as the player started running, its usage here leans more towards indicating the beginning of an action or a process with energy and momentum, rather than merely the physical act of running.

output: i"
off and running,"In this context, ""off and running"" is used to describe the children quickly moving towards the playground as soon as the school bell rang, indicating a swift and energetic start to their playtime.

Output: l"
horses for courses,Output: l
horses for courses,Output: l
horses for courses,Output: l
wipe the slate clean,Output: l
wipe the slate clean,"In this context, ""wipe the slate clean"" means to erase or remove any previous marks or information, in this case, the previous game of tic-tac-toe, to start fresh.

Output: l"
wipe the slate clean,"In the context provided, the expression ""wipe the slate clean"" is used to indicate that the person has decided to start over completely, disregarding all previous work or thoughts. This action is not about physically cleaning a slate but about making a fresh start.

output: i"
hit the jackpot,Output: l
hit the jackpot,"In the given context, ""hit the jackpot"" is used to describe winning the top prize or the most significant amount of money in the lottery. The phrase originates from slot machines, where hitting the jackpot means winning the largest prize the machine offers. However, in this context, it's applied to a lottery situation, which still involves winning a significant prize but uses the phrase figuratively to denote a major, often unexpected, success or windfall.

output: i"
hit the jackpot,Output: l
round the bend,"In this context, ""round the bend"" is used to describe a physical location, specifically a bend in a path or a turn in a road. The speaker is describing a leisurely walk and mentions spotting a deer as they turned a corner or went around a bend.

output: l"
round the bend,"In the given context, "" 'round the bend"" is referring to a physical location or direction, implying a turn or curve in the path of the scenic drive. The phrase is used to describe the actual route of the drive rather than any metaphorical or idiomatic expression. Therefore, it holds a literal meaning, indicating the drive's path that curves or bends, offering views of the sunset from that specific vantage point.

output: l"
round the bend,Output: l
go for the jugular,Output: l
go for the jugular,Output: l
go for the jugular,Output: l
nip and tuck,"In this context, ""nip and tuck"" is used to describe the meticulous and careful work of the tailor in altering the suit. The phrase is derived from the literal actions of nipping (cutting) and tucking (folding and sewing) fabric, but in this sentence, it is used to convey a sense of careful attention to detail.

Output: l"
nip and tuck,Output: l
nip and tuck,Output: l
throw the baby out with the bathwater,Output: l
throw the baby out with the bathwater,Output: l
out of order,"In this context, ""out of order"" means that the elevator is not functioning properly or is broken. This is a literal meaning, as the elevator is indeed not in working order.

output: l"
out of order,"Output: l

In this context, ""out of order"" is used literally, meaning that the photocopy machine is not functioning properly or is broken, and is unable to perform its intended function. It is not being used figuratively to describe something that is unconventional or improper."
out of order,"In this context, ""out of order"" means that the restroom is not functioning properly or is currently unavailable for use. This is a literal meaning, as it refers to the physical state of the restroom.

output: l"
muddy the waters,Output: l
muddy the waters,Output: l
muddy the waters,output: l
move the goalposts,Output: l
move the goalposts,Output: l
move the goalposts,Output: l
hair of the dog,Output: l
hair of the dog,Output: l
hair of the dog,Output: l
have someone's number,"In the given context, ""have someone's number"" means to possess someone's telephone number. This is the literal meaning of the phrase, as opposed to its figurative meaning, which is to understand or see through someone's true nature or intentions.

output: l"
neither here nor there,"In this context, the expression ""neither here nor there"" is used to indicate that the treasure is not located in either of the two places being referred to. This is a literal meaning, as it is referring to physical locations.

output: l"
neither here nor there,"In this context, the expression ""neither here nor there"" is used to convey that something (in this case, water) is not present or relevant in the current situation or location. The phrase is often used to indicate that something is not pertinent or is absent.

Since the desert is a physical location where water is scarce, the expression is used to highlight its absence. However, the phrase ""neither here nor there"" itself is an idiomatic expression that typically means ""not relevant or important to the current situation.""

Considering the context, I would argue that the expression holds a mix of both literal and figurative meaning. However, if I had to choose, I would say that the expression leans more towards its literal meaning, as it is describing the physical absence of water in the desert.

Output: l"
neither here nor there,"In this context, the expression ""neither here nor there"" is used to convey that the bird's home is not in either of the two places it is considering or looking for, suggesting a state of confusion or disorientation rather than a physical location between two points.

Output: i"
out of the woods,Output: l
out of the woods,Output: l
out of the woods,Output: l
sit on the fence,Output: l
sit on the fence,Output: l
sit on the fence,Output: l
keep the peace,"In this context, ""keep the peace"" means to maintain a state of tranquility and harmony, avoiding conflict or violence. Since it's referring to a state of being, rather than a physical object or action, the expression is used figuratively.

output: i"
