idiom,sentence
all hell broke loose,"

output: i"
all hell broke loose,"

Output: l"
all hell broke loose,"

output: i"
off the hook,"

Output: l"
off the hook,"

Output: l"
off the hook,"

Output: l"
against the grain,"

Output: l"
against the grain,"

output: l"
play with fire,"

output: l"
play with fire,"

output: l"
play with fire,"

output: l"
make a killing,"

Output: i"
make a killing,"

Output: i"
make a killing,"

Output: i"
carry the can,"

Output: l"
carry the can,"

Output: l"
carry the can,"

Output: l"
in the doghouse,"

Output: l"
in the doghouse,"

Output: l"
in the doghouse,"

output: l"
behind the scenes,"

output: l"
behind the scenes,"

Output: l"
behind the scenes,"

Output: l"
go to the wall,"

Output: l"
go to the wall,"

Output: l"
go to the wall,"

Output: i"
see the light of day,"

output: i"
see the light of day,"

Output: l"
under the weather,"

Output: l"
under the weather,"

output: l"
under the weather,"

output: l"
jump through hoops,"

output: l"
jump through hoops,"

output: i"
jump through hoops,"

Output: l"
on the horn,"

output: l"
on the horn,"

Output: l"
to the bone,"

Output: l"
to the bone,"

Output: l"
push the envelope,"

Output: l"
push the envelope,"

Output: l"
look on the bright side,"

Output: l"
look on the bright side,"

output: i"
up to here,"

Output: l"
up to here,"

Output: l"
up to here,"

Output: i"
night and day,"

output: l"
night and day,"

output: i"
head for the hills,"

output: l"
head for the hills,"

Output: l"
head for the hills,"

Output: l"
pass the buck,"

output: i"
pass the buck,"

Output: l"
rise from the ashes,"

output: l"
rise from the ashes,"

Output: i"
rise from the ashes,"

output: i"
meat and potatoes,"

Output: l"
meat and potatoes,"

output: l"
meat and potatoes,"

Output: l"
in bed with,"

output: l"
in bed with,"

output: i"
in bed with,"

Output: l"
in the pink,"

Output: l"
in the pink,"

output: i"
in the pink,"

Output: i"
go to town,"

Output: l"
go to town,"

Output: l"
go to town,"

Output: i"
heart of gold,"

output: i"
heart of gold,"

Output: i"
heart of gold,"

Output: i"
par for the course,"

output: l"
par for the course,"

output: l"
par for the course,"

output: l"
out of line,"

Output: l"
out of line,"

Output: l"
out of line,"

output: l"
stay the course,"

output: i"
stay the course,"

Output: i"
stay the course,"

output: i"
smoke and mirrors,"

Output: l"
smoke and mirrors,"

Output: i"
get to the bottom of,"

Output: l"
get to the bottom of,"

Output: l"
get to the bottom of,"

Output: l"
by the book,"

Output: l"
by the book,"

output: l"
in your face,"

Output: l"
in your face,"

Output: l"
in your face,"

Output: l"
in the black,"

output: l"
in the black,"

output: l"
in the black,"

output: l"
hit the nail on the head,"

Output: i"
hit the nail on the head,"

output: l"
in the driving seat,"

Output: i"
in the driving seat,"

Output: i"
in the driving seat,"

Output: l"
join the club,"

output: i"
join the club,"

output: l"
join the club,"

output: i"
walk the plank,"

Output: l"
walk the plank,"

Output: l"
eat humble pie,"

output: l"
eat humble pie,"

output: i"
eat humble pie,"

output: l"
up the river,"

Output: l"
up the river,"

Output: l"
up the river,"

Output: l"
circle the wagons,"

Output: l"
look the part,"

Output: l"
look the part,"

output: l"
look the part,"

Output: i"
moment of truth,"

output: i"
all bets are off,"

output: i"
all bets are off,"

Output: i"
