idiom,sentence
all hell broke loose,"

Output: i

The expression ""all hell broke loose"" is a common idiomatic phrase used to describe a chaotic or turbulent situation, often in response to an unexpected event or a sudden change. It does not literally mean that hell, a place of eternal suffering in Christian mythology, has broken out or become a physical reality. Instead, it is a figurative way to convey the idea that a situation has become extremely chaotic, confusing, or uncontrollable."
all hell broke loose,"

output: i"
all hell broke loose,"

Output: i

The expression ""all hell broke loose"" is a common idiomatic phrase that means a situation suddenly becomes chaotic, confusing, and intense. In this context, it is used to describe the sudden and intense attack or response after the German signals were tricked, implying that it was a chaotic and intense moment."
off the hook,"

Output: i

In this context, ""off the hook"" is used figuratively. It means to excuse or justify one's actions or opinions by pointing to someone else's views or ideas. The author is saying that The Spectator is using Malthus' views to justify not helping the poor, rather than taking responsibility for their own actions."
off the hook,"

output: i"
off the hook,"

Output: i"
against the grain,"

output: i"
against the grain,"

Output: i

The expression ""against the grain"" in this context holds figurative meaning. It is used to convey the idea of going against the natural direction or tendency of something, rather than its literal meaning of pushing or pulling an object in a direction that is contrary to its natural fiber or grain. In this case, it is warning against trying to use a pitchfork in a way that is unnatural or contrary to its design, which could lead to trouble."
play with fire,"

Output: i

The expression ""play with fire"" in this context holds figurative meaning. It means to take a risk or engage in a situation that is dangerous or volatile, rather than a literal meaning of playing with actual fire. In this sentence, it implies that the Unionists were avoiding taking a risk or engaging in a situation that could lead to negative consequences, but it did not change their overall view or perception of themselves."
play with fire,"

Output: l"
play with fire,"

Output: i

In this context, the expression ""play with fire"" is used figuratively to mean to take a reckless or dangerous risk, particularly in a situation where the consequences of failure are severe."
make a killing,"

Output: i

The expression ""make a killing"" in this context is used figuratively to mean that the garden centres made a large profit or a significant amount of money from selling weedkiller."
make a killing,"

Output: i

The expression ""made a killing"" in this context holds figurative meaning. It means that Dr. Ernest Dichter was very successful and made a lot of money in the salesman's world, rather than literally killing someone."
make a killing,"

Output: i

The expression ""make a killing"" in this context holds figurative meaning, meaning to make a large profit or gain, often unexpectedly or suddenly. It does not literally mean to physically kill someone."
carry the can,"

Output: i"
carry the can,"

output: i"
carry the can,"

Output: i

The expression ""carry the can"" is used figuratively in this context, meaning to take the blame or responsibility for something. It does not literally mean to physically carry a can."
in the doghouse,"

output: i"
in the doghouse,"

Output: i

In this context, the phrase ""in the doghouse"" is being used figuratively to refer to someone who is in trouble or disfavor with someone else."
in the doghouse,"

output: i"
behind the scenes,"

Output: i

The expression ""behind the scenes"" is used figuratively to refer to the events or activities that are not publicly visible, but are happening in the background. It implies that the main action or focus is on the judging panel, while the ""gals"" are unaware of the events unfolding behind the scenes, which is the romantic subplot involving one of the contestants."
behind the scenes,"

Output: l

The phrase ""going behind the scenes"" in this context is used literally, meaning to visit the actual archives and learn about the methods of preserving and caring for documents, rather than figuratively meaning to learn about the inner workings or secrets of an organization."
behind the scenes,"

Output: i

In this context, ""behind the scenes"" is used figuratively to refer to the management of pawns and other pieces in a game or situation, suggesting that the person is handling things discreetly and unseen."
go to the wall,"

Output: i"
go to the wall,"

Output: i

In this context, ""go to the wall"" is used figuratively to mean that the weak or unsuccessful individuals or organizations will be eliminated or pushed out of the competition, often in a ruthless or merciless manner. The phrase is not being used literally to describe physical action, but rather to convey the idea that the strong will prevail and the weak will be left behind."
go to the wall,"

Output: l

The expression ""went to the wall"" is a idiomatic phrase that means to go bankrupt or become insolvent. In this context, it is being used to refer to firms that have gone out of business due to financial difficulties."
see the light of day,"

Output: i

The expression ""see the light of day"" is being used figuratively in this context. It means to be published or made public, rather than literally seeing daylight."
see the light of day,"

output: i"
under the weather,"

output: i"
under the weather,"

Output: i"
under the weather,"

Output: i

The expression ""under the weather"" is being used figuratively in this context to describe someone who is feeling unwell or sick, rather than literally being outside in the weather."
jump through hoops,"

Output: i

In this context, ""jump through hoops"" is used figuratively to mean that the speaker is willing to do anything or go to great lengths to achieve her goal of winning the person she loves. It does not literally mean jumping through physical hoops."
jump through hoops,"

Output: i"
jump through hoops,"

output: i"
on the horn,"

Output: i

The expression ""on the horns of a dilemma"" is a metaphorical phrase, meaning to be in a situation where you are faced with two difficult choices, neither of which is appealing. It is not meant to be taken literally, and does not refer to being physically impaled by horns."
on the horn,"

Output: i"
to the bone,"

Output: i

The expression ""to the bone"" in this context is being used figuratively to convey a sense of deep emotional pain or suffering. It does not literally mean that the pain is physical or cuts through the bones."
to the bone,"

Output: i

The expression 'to the bone' is used figuratively in this context, meaning that the speaker is being affected deeply, emotionally, or severely. It does not imply that the speaker is literally cut or harmed physically."
push the envelope,"

output: i"
push the envelope,"

Output: i

The expression ""push the envelope"" is being used figuratively in this context, meaning to take risks or challenge the boundaries of what is considered acceptable or possible. It is not being used literally, as in pushing a physical envelope."
look on the bright side,"

Output: i

In this context, the expression ""look on the bright side"" is used figuratively to mean that Jamie Redknapp is trying to find a positive outlook or a silver lining in a difficult situation (Liverpool's poor start to the season)."
look on the bright side,"

Output: i

The expression ""looking on the bright side"" is used figuratively in this context, meaning to focus on the positive aspects of a situation, rather than dwelling on the negative. It is not meant to be taken literally, as one would not actually look at a physical bright side."
up to here,"

Output: i"
up to here,"

Output: i"
up to here,"

output: i"
night and day,"

Output: i

In this context, ""night and day"" is used figuratively to convey that the invasion was a constant and continuous occurrence, happening at all times, both day and night. The phrase is not meant to be taken literally, as it is not possible for a property to be invaded 24 hours a day, 7 days a week."
night and day,"

Output: i

The expression ""night and day"" is used figuratively in this context, implying a long and continuous period of time, rather than literally referring to the specific times of day. The phrase is used to emphasize the length of time that carp fishermen may spend fishing, rather than the specific hours of day or night."
head for the hills,"

Output: l

In this context, ""head for the hills"" is used literally, meaning to physically go to the hills or mountains."
head for the hills,"

Output: i"
head for the hills,"

Output: i"
pass the buck,"

Output: i"
pass the buck,"

Output: i

The expression ""pass the buck"" is used figuratively in this context. It means to avoid taking responsibility or making a decision by shifting the burden or responsibility to someone else. In this sentence, Martinho is passing the responsibility to the speaker, not literally passing a buck."
rise from the ashes,"

Output: i

The expression ""rise from the ashes"" is being used figuratively in this context, meaning to recover or rebuild after a difficult or devastating situation (in this case, the fire that destroyed the town hall). It does not literally mean that the town hall is rising physically from the ashes of the fire."
rise from the ashes,"

output: i"
rise from the ashes,"

Output: i"
meat and potatoes,"

Output: i

The expression ""meat and potatoes"" is being used figuratively in this context to refer to traditional, conservative, and conventional American values and ideas. In this sense, ""meat and potatoes"" is not referring to the literal food, but rather to a stereotypical representation of mainstream American culture."
meat and potatoes,"

Output: i

In this context, ""meat and potatoes"" is used figuratively to describe a hearty and filling meal that will satisfy even the most demanding person. The phrase is not meant to be taken literally, but rather as a metaphor for a comforting and satisfying culinary experience."
meat and potatoes,"

Output: i

The expression 'eat and potatoes' is being used figuratively in this context to convey a sense of simplicity, comfort, and familiarity, as opposed to something more luxurious or exotic like scallops and prawns."
in bed with,"

Output: i

In this context, the expression ""in bed with"" is being used figuratively, meaning to be in a close or compromising situation with someone, often in a business or professional sense."
in bed with,"

Output: i

The expression ""in bed with"" is used figuratively in this context, implying a successful or satisfying relationship rather than a literal sexual encounter."
in bed with,"

Output: i

The expression ""in bed with"" in this context holds figurative meaning. It means to be involved or associated with someone, often in a romantic or intimate way, rather than literally being in a physical bed with them."
in the pink,"

Output: i"
in the pink,"

output: i"
in the pink,"

Output: l

The expression ""in the pink"" is used to describe the color of the flower's edges as soft pink. This is a literal meaning, as the phrase is used to describe the actual color of the flower."
go to town,"

Output: i

In this context, ""going to town"" is an idiomatic expression that means to go out and have a good time, often in a social or celebratory manner. It does not literally mean traveling to a town."
