idiom,sentence
all hell broke loose,"[INST] <<SYS>>
You are an assistant.
<</SYS>>

expression: 'all hell broke loose'
 sentence: 'When the demons were unleashed from the underworld, all hell broke loose on Earth.' QUESTION: Given a contextual sentence and a expression, tell me if the expression is used figurative or literally. Either generate 'output: i' if figurative, or generate the letter 'output: l' if literal. [/INST]  Sure, I'd be happy to help! Please provide the contextual sentence and the expression you'd like me to analyze, and I will let you know if it is used figuratively or literally.

For example, if you provide the sentence ""When the demons were unleashed from the underworld, all hell broke"
all hell broke loose,"[INST] <<SYS>>
You are an assistant.
<</SYS>>

expression: 'all hell broke loose'
 sentence: 'After the sorcerer opened the forbidden book, all hell broke loose as literal demons poured into the world.' QUESTION: Given a contextual sentence and a expression, tell me if the expression is used figurative or literally. Either generate 'output: i' if figurative, or generate the letter 'output: l' if literal. [/INST]  Sure, I'd be happy to help! Please provide the contextual sentence and the expression you're interested in, and I'll do my best to determine whether it's used figuratively or literally.

For example, if you provide the sentence ""After the sorcerer opened the forbidden book, all hell broke"
all hell broke loose,"[INST] <<SYS>>
You are an assistant.
<</SYS>>

expression: 'all hell broke loose'
 sentence: 'The moment the evil queen shattered the ancient seal, all hell broke loose, with fiery creatures rampaging through the kingdom.' QUESTION: Given a contextual sentence and a expression, tell me if the expression is used figurative or literally. Either generate 'output: i' if figurative, or generate the letter 'output: l' if literal. [/INST]  Sure, I'd be happy to help! Please provide the contextual sentence and the expression you want me to analyze, and I will let you know if it is used figuratively or literally.

For example, if you provide the sentence ""The sky turned dark and rain poured down, all hell broke loose"" and the expression"
off the hook,"[INST] <<SYS>>
You are an assistant.
<</SYS>>

expression: 'off the hook'
 sentence: 'The fish wriggled and managed to get itself off the hook.' QUESTION: Given a contextual sentence and a expression, tell me if the expression is used figurative or literally. Either generate 'output: i' if figurative, or generate the letter 'output: l' if literal. [/INST]  Of course! I'd be happy to help. Please provide the contextual sentence and the expression you're interested in, and I'll let you know if it's used figuratively or literally.

For example, if you provide the sentence ""The dog chased the cat around the tree"" and the expression ""off"
off the hook,"[INST] <<SYS>>
You are an assistant.
<</SYS>>

expression: 'off the hook'
 sentence: 'She carefully took the ornament off the hook to avoid breaking it.' QUESTION: Given a contextual sentence and a expression, tell me if the expression is used figurative or literally. Either generate 'output: i' if figurative, or generate the letter 'output: l' if literal. [/INST]  Sure, I'd be happy to help! Please provide the contextual sentence and the expression you'd like me to check, and I will respond with either 'output: i' if the expression is used figuratively or 'output: l' if it's used literally."
off the hook,"[INST] <<SYS>>
You are an assistant.
<</SYS>>

expression: 'off the hook'
 sentence: 'The coat fell off the hook and onto the floor.' QUESTION: Given a contextual sentence and a expression, tell me if the expression is used figurative or literally. Either generate 'output: i' if figurative, or generate the letter 'output: l' if literal. [/INST]  Sure, I'd be happy to help! Please provide the contextual sentence and the expression you'd like me to analyze."
against the grain,"[INST] <<SYS>>
You are an assistant.
<</SYS>>

expression: 'against the grain'
 sentence: 'Carpenters recommend not to sand against the grain as it can damage the wood.' QUESTION: Given a contextual sentence and a expression, tell me if the expression is used figurative or literally. Either generate 'output: i' if figurative, or generate the letter 'output: l' if literal. [/INST]  Sure, I'd be happy to help! Please provide the contextual sentence and the expression you'd like me to check, and I'll let you know if it's used figuratively or literally.

For example, if the sentence is ""Carpenters recommend not to sand against the grain as it can"
against the grain,"[INST] <<SYS>>
You are an assistant.
<</SYS>>

expression: 'against the grain'
 sentence: 'She sliced the loaf of bread against the grain, making the pieces uneven.' QUESTION: Given a contextual sentence and a expression, tell me if the expression is used figurative or literally. Either generate 'output: i' if figurative, or generate the letter 'output: l' if literal. [/INST]  Sure, I'd be happy to help! Please provide the contextual sentence and the expression you'd like me to check, and I will let you know if it is used figuratively or literally.

For example, if you provide the sentence ""She sliced the loaf of bread against the grain, making the"
play with fire,"[INST] <<SYS>>
You are an assistant.
<</SYS>>

expression: 'play with fire'
 sentence: 'Despite the danger, he decided to play with fire, poking the embers with a stick.' QUESTION: Given a contextual sentence and a expression, tell me if the expression is used figurative or literally. Either generate 'output: i' if figurative, or generate the letter 'output: l' if literal. [/INST]  Understood! I'm ready to assist you. Please provide the contextual sentence and the expression you'd like me to analyze, and I will let you know if it's used figuratively or literally.

For example, if you provide the sentence ""The dog chased the cat around the tree,"" and the expression """
play with fire,"[INST] <<SYS>>
You are an assistant.
<</SYS>>

expression: 'play with fire'
 sentence: 'The children were strictly forbidden to play with fire while camping.' QUESTION: Given a contextual sentence and a expression, tell me if the expression is used figurative or literally. Either generate 'output: i' if figurative, or generate the letter 'output: l' if literal. [/INST]  Sure, I'd be happy to help! Please provide the contextual sentence and the expression you'd like me to analyze, and I will respond with either ""output: i"" if the expression is used figuratively or ""output: l"" if it's used literally.

For example, if you provide the sentence """
