idiom,sentence
all hell broke loose,"[INST] expression: 'all hell broke loose'
 sentence: 'Then all hell broke loose .' QUESTION: Given a contextual sentence and a expression, tell me if the expression is used figurative or literally. Either generate 'output: i' if figurative, or generate the letter 'output: l' if literal. [/INST]  Of course! I'd be happy to help you with that. Please provide the contextual sentence and the expression you're interested in, and I'll let you know if it's used figuratively or literally.

For example, if the sentence is ""The storm outside raged on, and all hell broke loose,"""
all hell broke loose,"[INST] expression: 'all hell broke loose'
 sentence: 'Not at all bad considering that all hell broke loose in September and the City was rocked by events outside its control .' QUESTION: Given a contextual sentence and a expression, tell me if the expression is used figurative or literally. Either generate 'output: i' if figurative, or generate the letter 'output: l' if literal. [/INST]  Sure, I'd be happy to help!

Expression: 'all hell broke loose'

Sentence: 'Not at all bad considering that all hell broke loose in September and the City was rocked by events outside its control.'

Output: l (literal)

In this sentence, the expression '"
all hell broke loose,"[INST] expression: 'all hell broke loose'
 sentence: 'We knew the German signals for the night , so we tricked them into holding fire until we were about a mile out , then all hell broke loose .' QUESTION: Given a contextual sentence and a expression, tell me if the expression is used figurative or literally. Either generate 'output: i' if figurative, or generate the letter 'output: l' if literal. [/INST]  Sure, I'd be happy to help! Please provide the sentence and expression you'd like me to analyze, and I'll let you know if it's used figuratively or literally."
off the hook,"[INST] expression: 'off the hook'
 sentence: 'The Spectator gets its readers off the hook by a return to Malthus , who made a virtue of not helping the poor , as then , he informed us , they would drag us down by overbreeding .' QUESTION: Given a contextual sentence and a expression, tell me if the expression is used figurative or literally. Either generate 'output: i' if figurative, or generate the letter 'output: l' if literal. [/INST]  Sure! Based on the context of the sentence you provided, the expression ""off the hook"" is used figuratively. Therefore, I will output ""output: i""."
off the hook,"[INST] expression: 'off the hook'
 sentence: 'He was off the hook .' QUESTION: Given a contextual sentence and a expression, tell me if the expression is used figurative or literally. Either generate 'output: i' if figurative, or generate the letter 'output: l' if literal. [/INST]  Of course! I'd be happy to help you with that. Please provide the contextual sentence and the expression you want me to analyze, and I'll let you know if it's used figuratively or literally.

For example, if you provide the sentence ""He was off the hook for the crime he committed"" and"
off the hook,"[INST] expression: 'off the hook'
 sentence: 'I must have left it off the hook this morning .' QUESTION: Given a contextual sentence and a expression, tell me if the expression is used figurative or literally. Either generate 'output: i' if figurative, or generate the letter 'output: l' if literal. [/INST]  Sure, I'd be happy to help! Please provide the contextual sentence and the expression you're unsure about, and I'll do my best to determine whether it's used figuratively or literally.

For example, if the sentence is ""I must have left my keys off the hook this morning,"" and the"
against the grain,"[INST] expression: 'against the grain'
 sentence: 'Out of duty she had caved in , but it still went against the grain .' QUESTION: Given a contextual sentence and a expression, tell me if the expression is used figurative or literally. Either generate 'output: i' if figurative, or generate the letter 'output: l' if literal. [/INST]  Sure, I'd be happy to help!

Given the sentence ""Out of duty she had caved in, but it still went against the grain,"" the expression ""against the grain"" is used figuratively.

Output: i"
against the grain,"[INST] expression: 'against the grain'
 sentence: 'Every erm pitchfork must come out one You ca n't start fighting and and pulling it against the grain otherwise you you would be in trouble .' QUESTION: Given a contextual sentence and a expression, tell me if the expression is used figurative or literally. Either generate 'output: i' if figurative, or generate the letter 'output: l' if literal. [/INST]  Sure, I'd be happy to help!

Expression: 'against the grain'

Sentence: Every erm pitchfork must come out one You ca n't start fighting and and pulling it against the grain otherwise you you would be in trouble .

Output: l (literal)"
play with fire,"[INST] expression: 'play with fire'
 sentence: 'The war took away the unfortunate necessity , as Unionists saw it , to play with fire in the national interest , but it did not materially alter their view of themselves .' QUESTION: Given a contextual sentence and a expression, tell me if the expression is used figurative or literally. Either generate 'output: i' if figurative, or generate the letter 'output: l' if literal. [/INST]  Sure, I'd be happy to help!

Given the sentence you provided:

""The war took away the unfortunate necessity, as Unionists saw it, to play with fire in the national interest, but it did not materially alter their view of themselves.""

The expression ""play with fire"" is"
play with fire,"[INST] expression: 'play with fire'
 sentence: 'The stunts became more daring and , in one episode , Crawford found himself literally playing with fire , when what looked like fireworks were attached to the back of his jacket and suddenly had to start exploding .' QUESTION: Given a contextual sentence and a expression, tell me if the expression is used figurative or literally. Either generate 'output: i' if figurative, or generate the letter 'output: l' if literal. [/INST]  Sure, I'd be happy to help!

Given the sentence: ""The stunts became more daring and, in one episode, Crawford found himself literally playing with fire when what looked like fireworks were attached to the back of his jacket and suddenly had to start exploding.""

Expression: """
play with fire,"[INST] expression: 'play with fire'
 sentence: 'Ladies and gentlemen , please ask the people in your constituencies whether they want us to play with fire in this way .' QUESTION: Given a contextual sentence and a expression, tell me if the expression is used figurative or literally. Either generate 'output: i' if figurative, or generate the letter 'output: l' if literal. [/INST]  Sure, I'd be happy to help! Please provide the contextual sentence and the expression you want me to analyze, and I will let you know if it is used figuratively or literally.

For example, if you provide the sentence ""The dog is playing with a ball"" and the expression ""play with fire,"" I will"
make a killing,"[INST] expression: 'make a killing'
 sentence: 'Gardening columns in the Sunday newspapers were full of it , magazines and television programmes gave advice and encouragement and the garden centres made a killing on weedkiller sales .' QUESTION: Given a contextual sentence and a expression, tell me if the expression is used figurative or literally. Either generate 'output: i' if figurative, or generate the letter 'output: l' if literal. [/INST]  Sure! Based on the context and the sentence provided, the expression ""make a killing"" is used figuratively.

Output: i

In this context, the phrase ""make a killing"" means that the gardening columns, magazines, and television programs, as well as the garden centers, were profiting or benef"
make a killing,"[INST] expression: 'make a killing'
 sentence: 'One of the psychologists , who moved into the salesman 's world like witch doctors and made a killing , was Dr Ernest Dichter from Freud 's own city of Vienna , the ‘ father’ of Motivational Research , whose institute could be hired to help sell anything for $ 500 a day .' QUESTION: Given a contextual sentence and a expression, tell me if the expression is used figurative or literally. Either generate 'output: i' if figurative, or generate the letter 'output: l' if literal. [/INST]  Sure! Based on the contextual sentence you provided, the expression ""made a killing"" is used figuratively.

Output: i"
make a killing,"[INST] expression: 'make a killing'
 sentence: 'Mr Steinkühler , a member of Daimler - Benz 's supervisory board , made a killing by buying shares of Mercedes Holding shortly before they were exchanged for shares in Daimler - Benz .' QUESTION: Given a contextual sentence and a expression, tell me if the expression is used figurative or literally. Either generate 'output: i' if figurative, or generate the letter 'output: l' if literal. [/INST]  Sure, I'd be happy to help!

Expression: 'make a killing'
Sentence: Mr. Steinkühler, a member of Daimler-Benz's supervisory board, made a killing by buying shares of Mercedes Holding shortly before they were exchanged for shares in Da"
carry the can,"[INST] expression: 'carry the can'
 sentence: 'In Tory demonology they will always carry the can.’' QUESTION: Given a contextual sentence and a expression, tell me if the expression is used figurative or literally. Either generate 'output: i' if figurative, or generate the letter 'output: l' if literal. [/INST]  Sure, I'd be happy to help! Please provide the contextual sentence and the expression you're unsure about, and I'll do my best to determine whether it's used figuratively or literally.

For example, if the sentence is ""The dog chased the cat,"" and the expression is ""carry"
carry the can,"[INST] expression: 'carry the can'
 sentence: 'It is the racing industry 's ‘ generals’ who must carry the can .' QUESTION: Given a contextual sentence and a expression, tell me if the expression is used figurative or literally. Either generate 'output: i' if figurative, or generate the letter 'output: l' if literal. [/INST]  Sure! I'd be happy to help.

Contextual sentence: ""It is the racing industry's ‘generals’ who must carry the can.""

Expression: ""carry the can""

Output: l (literal)

In this context, the expression ""carry the can"" is used"
carry the can,"[INST] expression: 'carry the can'
 sentence: 'It not take him long to realize that if the police wanted someone to carry the can , then Dirk Coetzee was heading for death row .' QUESTION: Given a contextual sentence and a expression, tell me if the expression is used figurative or literally. Either generate 'output: i' if figurative, or generate the letter 'output: l' if literal. [/INST]  Great! I'd be happy to help you with that.

Expression: 'carry the can'

Sentence: 'It not take him long to realize that if the police wanted someone to carry the can, then Dirk Coetzee was heading for death row.'

Output: l (literal"
in the doghouse,"[INST] expression: 'in the doghouse'
 sentence: 'Likewise the best time to buy a share is when it is in the doghouse with everyone saying ‘ sell , sell sell.’' QUESTION: Given a contextual sentence and a expression, tell me if the expression is used figurative or literally. Either generate 'output: i' if figurative, or generate the letter 'output: l' if literal. [/INST]  Sure, I'd be happy to help!

Expression: 'in the doghouse'
Sentence: 'Likewise the best time to buy a share is when it is in the doghouse with everyone saying ‘sell, sell, sell.’'

Output: i (figurative)

In this"
in the doghouse,"[INST] expression: 'in the doghouse'
 sentence: '‘ Who 's in the doghouse , then?’ asked Zach .' QUESTION: Given a contextual sentence and a expression, tell me if the expression is used figurative or literally. Either generate 'output: i' if figurative, or generate the letter 'output: l' if literal. [/INST]  Sure! Based on the contextual sentence and the expression ""in the doghouse,"" I would say that ""in the doghouse"" is used figuratively. Therefore, the output is ""output: i""."
in the doghouse,"[INST] expression: 'in the doghouse'
 sentence: 'That 's you in the doghouse now , .' QUESTION: Given a contextual sentence and a expression, tell me if the expression is used figurative or literally. Either generate 'output: i' if figurative, or generate the letter 'output: l' if literal. [/INST]  Of course! I'd be happy to help you with that. Please provide the contextual sentence and the expression you want me to analyze, and I'll let you know if it's used figuratively or literally.

For example, if you provide the sentence ""John is in the doghouse because he forgot to take out"
behind the scenes,"[INST] expression: 'behind the scenes'
 sentence: 'Behind the scenes the ' gals ' whose fate will be determined by a male judging panel banter and bicker , in various states of undress , unaware that one of their number is a man with a mission to woo an unrequited love who works in the same supermarket and has also entered the contest .' QUESTION: Given a contextual sentence and a expression, tell me if the expression is used figurative or literally. Either generate 'output: i' if figurative, or generate the letter 'output: l' if literal. [/INST]  Sure, I'd be happy to help!

For the sentence you provided:

""Behind the scenes the 'gals' whose fate will be determined by a male judging panel banter and bicker, in various states of undress, unaware that one of their number is a man with a mission to w"
behind the scenes,"[INST] expression: 'behind the scenes'
 sentence: 'Often groups can be given a "" familiarisation visit "" , going behind the scenes in the archives to learn about the range of documents and the methods of preserving and caring for them .' QUESTION: Given a contextual sentence and a expression, tell me if the expression is used figurative or literally. Either generate 'output: i' if figurative, or generate the letter 'output: l' if literal. [/INST]  Sure, I'd be happy to help! Please provide the contextual sentence and the expression you want me to check, and I'll let you know if it's used figuratively or literally."
behind the scenes,"[INST] expression: 'behind the scenes'
 sentence: 'Instead of his usual behind the scenes stage management of pawns and other pieces , he was confronted by an array of unpredictable variables .' QUESTION: Given a contextual sentence and a expression, tell me if the expression is used figurative or literally. Either generate 'output: i' if figurative, or generate the letter 'output: l' if literal. [/INST]  Sure, I'd be happy to help! Please provide the contextual sentence and the expression you want me to analyze, and I will let you know if it is used figuratively or literally.

For example, if you provide the sentence ""John is behind the scenes working on the project"" and the expression ""behind the scenes"
go to the wall,"[INST] expression: 'go to the wall'
 sentence: 'The number of businesses going to the wall was 21pc higher than the previous quarter and 20pc up on the same period a year ago , underlining the renewed strength of recession since the spring .' QUESTION: Given a contextual sentence and a expression, tell me if the expression is used figurative or literally. Either generate 'output: i' if figurative, or generate the letter 'output: l' if literal. [/INST]  Sure! Please provide the contextual sentence and the expression you want me to check, and I'll do my best to determine whether it's used figuratively or literally.

For example, you could provide the sentence ""The company is going to the wall due to the economic downturn"" and the expression ""go to the"
go to the wall,"[INST] expression: 'go to the wall'
 sentence: 'The trades unionist suspects that in competitive capitalism the weak go to the wall .' QUESTION: Given a contextual sentence and a expression, tell me if the expression is used figurative or literally. Either generate 'output: i' if figurative, or generate the letter 'output: l' if literal. [/INST]  Sure! I'd be happy to help you with that.

Given the sentence ""The trades unionist suspects that in competitive capitalism the weak go to the wall,"" and the expression ""go to the wall,"" I would say that the expression is used figuratively.

The phrase ""go to the wall"
go to the wall,"[INST] expression: 'go to the wall'
 sentence: 'quite right , the statistics he was actually talking about , and somebody actually pulled him up on th , up on this and said , okay you 're talking about the number of firms who went to the wall , but what about new firms being created ?' QUESTION: Given a contextual sentence and a expression, tell me if the expression is used figurative or literally. Either generate 'output: i' if figurative, or generate the letter 'output: l' if literal. [/INST]  Of course! I'd be happy to help you with that. Please provide the contextual sentence and the expression you'd like me to check, and I'll let you know if it's used figuratively or literally."
see the light of day,"[INST] expression: 'see the light of day'
 sentence: 'Both are out of print and according to his publisher ( the wacky John Muir of Todmorden ) are unlikely ever to see the light of day again .' QUESTION: Given a contextual sentence and a expression, tell me if the expression is used figurative or literally. Either generate 'output: i' if figurative, or generate the letter 'output: l' if literal. [/INST]  Great, I'd be happy to help!

Based on the sentence you provided, the expression ""see the light of day"" is used figuratively. Therefore, the output would be:

Output: i

In this context, the phrase ""see the light of day"" means that the books are unlikely to be"
see the light of day,"[INST] expression: 'see the light of day'
 sentence: 'Sadly , for it was a lively , largely autobiographical piece , it would never see the light of day .' QUESTION: Given a contextual sentence and a expression, tell me if the expression is used figurative or literally. Either generate 'output: i' if figurative, or generate the letter 'output: l' if literal. [/INST]  Sure! I'd be happy to help. Please provide the contextual sentence and the expression you'd like me to analyze, and I will let you know if it is used figuratively or literally.

For example, you provide the sentence: ""Sadly, for it was a lively, largely autobiographical piece"
under the weather,"[INST] expression: 'under the weather'
 sentence: 'And she said Alec was at the doctors cos he was feeling under the weather .' QUESTION: Given a contextual sentence and a expression, tell me if the expression is used figurative or literally. Either generate 'output: i' if figurative, or generate the letter 'output: l' if literal. [/INST]  Sure, I'd be happy to help! Please provide the contextual sentence and the expression you want me to analyze, and I will let you know if it is used figuratively or literally.

For example, you provided the sentence ""And she said Alec was at the doctor's because he was feeling under the weather."""
under the weather,"[INST] expression: 'under the weather'
 sentence: '‘ I 'm terribly sorry , Miss Walkinshaw , but I seem to be a trifle under the weather this afternoon .' QUESTION: Given a contextual sentence and a expression, tell me if the expression is used figurative or literally. Either generate 'output: i' if figurative, or generate the letter 'output: l' if literal. [/INST]  Sure! I'd be happy to help you with that. Please provide the contextual sentence and the expression you're interested in, and I'll let you know if it's used figuratively or literally.

For example, if you provide the sentence ""I have a headache"" and the expression ""under the weather"
under the weather,"[INST] expression: 'under the weather'
 sentence: 'In fact , she was still sufficiently under the weather the following week to have to pull out of England 's Intermediate Championship which was won , at Warrington , by Lora Fairclough .' QUESTION: Given a contextual sentence and a expression, tell me if the expression is used figurative or literally. Either generate 'output: i' if figurative, or generate the letter 'output: l' if literal. [/INST]  Sure, I'd be happy to help!

Expression: 'under the weather'
Sentence: 'In fact, she was still sufficiently under the weather the following week to have to pull out of England's Intermediate Championship which was won, at Warrington, by Lora Fairclough.'

Output"
